Epoch,az_earth,el_earth,ra_earth,dec_earth,az_sun,el_sun,ra_sun,dec_sun,expected_lexi_ra,expected_lexi_dec
2025-03-08 17:27:00+00:00,250.797231948711,29.4296894849503,285.095579215396,-27.9018909900762,154.833217646441,69.3752881083944,348.888867687333,-4.78988607304782,296.762876186379,-25.8619994668623
2025-03-08 17:28:00+00:00,250.797520733792,29.4298789951688,285.105851141334,-27.9006989027858,154.855141554461,69.378714127054,348.889516672606,-4.78961137392662,296.772798850391,-25.8599741193947
2025-03-08 17:29:00+00:00,250.797809758179,29.4300684529324,285.116122700998,-27.8995060721797,154.877072428707,69.3821373737665,348.890165659656,-4.78933667286295,296.782721037391,-25.8579481193339
2025-03-08 17:30:00+00:00,250.798099021674,29.4302578585646,285.126393894282,-27.8983124983425,154.899010266059,69.3855578470055,348.890814648484,-4.78906196985698,296.792642747335,-25.8559214667893
2025-03-08 17:31:00+00:00,250.798388524337,29.4304472119219,285.136664721079,-27.8971181813592,154.920955064741,69.3889755454545,348.891463639089,-4.78878726490883,296.802563980173,-25.8538941618699
2025-03-08 17:32:00+00:00,250.798678266127,29.4306365130474,285.146935181283,-27.8959231213144,154.942906822425,69.3923904677132,348.892112631471,-4.78851255801867,296.81248473586,-25.851866204685
2025-03-08 17:33:00+00:00,250.798968247051,29.430825761891,285.157205274786,-27.8947273182932,154.964865537047,69.3958026124235,348.89276162563,-4.78823784918664,296.822405014347,-25.8498375953438
2025-03-08 17:34:00+00:00,250.799258467068,29.4310149584959,285.167475001482,-27.8935307723802,154.986831206262,69.3992119781858,348.893410621566,-4.7879631384129,296.832324815588,-25.8478083339557
2025-03-08 17:35:00+00:00,250.799548926109,29.4312041029521,285.177744361265,-27.8923334836605,155.008803827581,69.4026185635796,348.894059619278,-4.78768842569759,296.842244139535,-25.8457784206299
2025-03-08 17:36:00+00:00,250.799839624261,29.4313931950691,285.188013354027,-27.8911354522189,155.03078339932,69.4060223673103,348.894708618766,-4.78741371104086,296.852162986142,-25.8437478554756
2025-03-08 17:37:00+00:00,250.800130561481,29.4315822348902,285.198281979663,-27.8899366781404,155.052769919106,69.4094233879787,348.89535762003,-4.78713899444286,296.862081355361,-25.8417166386021
2025-03-08 17:38:00+00:00,250.800421737727,29.4317712224586,285.208550238064,-27.8887371615098,155.074763384559,69.4128216241859,348.89600662307,-4.78686427590375,296.871999247145,-25.8396847701187
2025-03-08 17:39:00+00:00,250.800713152929,29.4319601578644,285.218818129126,-27.8875369024123,155.096763793153,69.4162170745129,348.896655627886,-4.78658955542366,296.881916661448,-25.8376522501347
2025-03-08 17:40:00+00:00,250.801004807228,29.4321490408234,285.229085652741,-27.8863359009327,155.118771143441,69.4196097377066,348.897304634477,-4.78631483300276,296.891833598222,-25.8356190787594
2025-03-08 17:41:00+00:00,250.801296700449,29.4323378716129,285.239352808804,-27.8851341571562,155.140785432334,69.4229996122652,348.897953642843,-4.78604010864119,296.901750057422,-25.8335852561021
2025-03-08 17:42:00+00:00,250.801588832681,29.4325266500421,285.249619597207,-27.8839316711677,155.162806658095,69.4263866968948,348.898602652984,-4.7857653823391,296.911666038999,-25.8315507822722
2025-03-08 17:43:00+00:00,250.801881203777,29.4327153763416,285.259886017845,-27.8827284430524,155.184834817753,69.4297709901147,348.8992516649,-4.78549065409664,296.921581542908,-25.8295156573788
2025-03-08 17:44:00+00:00,250.802173813902,29.4329040501804,285.270152070611,-27.8815244728952,155.206869909963,69.4331524906936,348.899900678591,-4.78521592391397,296.931496569102,-25.8274798815315
2025-03-08 17:45:00+00:00,250.802466662882,29.4330926718355,285.2804177554,-27.8803197607815,155.228911931599,69.4365311971308,348.900549694055,-4.78494119179122,296.941411117534,-25.8254434548394
2025-03-08 17:46:00+00:00,250.802759750755,29.4332812412099,285.290683072105,-27.8791143067962,155.250960880615,69.4399071080916,348.901198711294,-4.78466645772855,296.951325188158,-25.8234063774121
2025-03-08 17:47:00+00:00,250.803053077501,29.4334697583003,285.30094802062,-27.8779081110245,155.273016754686,69.4432802222001,348.901847730307,-4.78439172172611,296.961238780928,-25.8213686493587
2025-03-08 17:48:00+00:00,250.803346643209,29.4336582229159,285.311212600838,-27.8767011735516,155.29507955202,69.4466505381635,348.902496751094,-4.78411698378405,296.971151895795,-25.8193302707888
2025-03-08 17:49:00+00:00,250.803640447629,29.4338466354742,285.321476812655,-27.8754934944628,155.317149269047,69.4500180544202,348.903145773654,-4.78384224390252,296.981064532717,-25.8172912418116
2025-03-08 17:50:00+00:00,250.803934491002,29.434034995504,285.331740655964,-27.8742850738432,155.339225904776,69.4533827698017,348.903794797987,-4.78356750208167,296.990976691644,-25.8152515625365
2025-03-08 17:51:00+00:00,250.80422877313,29.4342233033292,285.342004130659,-27.8730759117782,155.361309455889,69.4567446827887,348.904443824094,-4.78329275832165,297.000888372531,-25.813211233073
2025-03-08 17:52:00+00:00,250.804523294101,29.4344115587592,285.352267236634,-27.8718660083529,155.383399920561,69.4601037920888,348.905092851973,-4.78301801262261,297.010799575332,-25.8111702535304
2025-03-08 17:53:00+00:00,250.804818053742,29.4345997620709,285.362529973784,-27.8706553636528,155.405497295592,69.4634600962043,348.905741881625,-4.7827432649847,297.020710300002,-25.8091286240181
2025-03-08 17:54:00+00:00,250.805113052269,29.4347879128403,285.372792342003,-27.8694439777629,155.427601579819,69.4668135939462,348.90639091305,-4.78246851540807,297.030620546493,-25.8070863446456
2025-03-08 17:55:00+00:00,250.805408289536,29.4349760112974,285.383054341185,-27.8682318507689,155.449712770161,69.4701642838376,348.907039946246,-4.78219376389287,297.04053031476,-25.8050434155223
2025-03-08 17:56:00+00:00,250.805703765475,29.4351640575323,285.393315971225,-27.867018982756,155.471830863936,69.4735121644639,348.907688981215,-4.78191901043925,297.050439604756,-25.8029998367575
2025-03-08 17:57:00+00:00,250.805999480145,29.4353520514013,285.403577232017,-27.8658053738095,155.493955859136,69.4768572345134,348.908338017956,-4.78164425504736,297.060348416437,-25.8009556084608
2025-03-08 17:58:00+00:00,250.806295433531,29.4355399929007,285.413838123455,-27.864591024015,155.516087753336,69.4801994926129,348.908987056468,-4.78136949771735,297.070256749756,-25.7989107307416
2025-03-08 17:59:00+00:00,250.806591625564,29.4357278821206,285.424098645435,-27.8633759334578,155.538226543824,69.4835389373485,348.909636096752,-4.78109473844938,297.080164604667,-25.7968652037093
2025-03-08 18:00:00+00:00,250.806888056304,29.4359157189173,285.434358797849,-27.8621601022234,155.560372228567,69.4868755674091,348.910285138807,-4.78081997724358,297.090071981125,-25.7948190274734
2025-03-08 18:01:00+00:00,250.807184725631,29.4361035034741,285.444618580595,-27.8609435303973,155.582524804564,69.4902093813406,348.910934182633,-4.78054521410012,297.099978879085,-25.7927722021433
2025-03-08 18:02:00+00:00,250.807481633632,29.4362912356006,285.454877993565,-27.859726218065,155.604684269896,69.4935403778527,348.911583228229,-4.78027044901913,297.109885298499,-25.7907247278286
