epoch_utc,epoch_mjd,az_mag,el_mag,ra_mag,dec_mag
Mar 08 2025 16:41:00.000000000,60742.6955671296,245.501269313108,39.0855364525835,296.305918825826,-25.9544581098926
Mar 08 2025 16:42:00.000000000,60742.6962615741,245.501786804501,39.0858230853369,296.315863380083,-25.9524628996304
Mar 08 2025 16:43:00.000000000,60742.6969560185,245.502304563307,39.0861096689935,296.325807459571,-25.9504670317602
Mar 08 2025 16:44:00.000000000,60742.697650463,245.50282258937,39.0863962037265,296.33575106424,-25.9484705063907
Mar 08 2025 16:45:00.000000000,60742.6983449074,245.503340882901,39.0866826892135,296.345694194041,-25.9464733236307
Mar 08 2025 16:46:00.000000000,60742.6990393518,245.503859443678,39.0869691257176,296.355636848923,-25.9444754835892
Mar 08 2025 16:47:00.000000000,60742.6997337963,245.504378271777,39.0872555130967,296.365579028837,-25.942476986375
Mar 08 2025 16:48:00.000000000,60742.7004282407,245.504897367143,39.0875418513887,296.375520733734,-25.9404778320969
Mar 08 2025 16:49:00.000000000,60742.7011226852,245.505416729753,39.0878281405864,296.385461963562,-25.9384780208638
Mar 08 2025 16:50:00.000000000,60742.7018171296,245.505936359585,39.0881143806829,296.395402718273,-25.9364775527845
Mar 08 2025 16:51:00.000000000,60742.7025115741,245.50645625665,39.088400571626,296.405342997817,-25.9344764279681
Mar 08 2025 16:52:00.000000000,60742.7032060185,245.506976420858,39.0886867134986,296.415282802144,-25.9324746465233
Mar 08 2025 16:53:00.000000000,60742.703900463,245.507496852286,39.0889728061585,296.425222131205,-25.9304722085591
Mar 08 2025 16:54:00.000000000,60742.7045949074,245.508017550779,39.089258849779,296.435160984951,-25.9284691141843
Mar 08 2025 16:55:00.000000000,60742.7052893519,245.508538516414,39.0895448442176,296.445099363332,-25.926465363508
Mar 08 2025 16:56:00.000000000,60742.7059837963,245.509059749102,39.0898307895574,296.4550372663,-25.924460956639
Mar 08 2025 16:57:00.000000000,60742.7066782407,245.509581248954,39.0901166856112,296.464974693803,-25.9224558936863
Mar 08 2025 16:58:00.000000000,60742.7073726852,245.510103015779,39.0904025325971,296.474911645794,-25.9204501747587
Mar 08 2025 16:59:00.000000000,60742.7080671296,245.510625049656,39.0906883303727,296.484848122223,-25.9184437999654
Mar 08 2025 17:00:00.000000000,60742.7087615741,245.511147350463,39.0909740790663,296.494784123041,-25.9164367694152
Mar 08 2025 17:01:00.000000000,60742.7094560185,245.511669918375,39.0912597784003,296.504719648199,-25.9144290832172
Mar 08 2025 17:02:00.000000000,60742.710150463,245.512192753171,39.0915454286381,296.514654697648,-25.9124207414802
Mar 08 2025 17:03:00.000000000,60742.7108449074,245.512715854895,39.0918310296823,296.52458927134,-25.9104117443133
Mar 08 2025 17:04:00.000000000,60742.7115393519,245.513239223591,39.0921165814359,296.534523369225,-25.9084020918255
Mar 08 2025 17:05:00.000000000,60742.7122337963,245.513762859135,39.0924020840268,296.544456991254,-25.9063917841258
Mar 08 2025 17:06:00.000000000,60742.7129282407,245.514286761506,39.092687537448,296.554390137379,-25.9043808213233
Mar 08 2025 17:07:00.000000000,60742.7136226852,245.514810930815,39.0929729415121,296.564322807551,-25.9023692035268
Mar 08 2025 17:08:00.000000000,60742.7143171296,245.515335366804,39.0932582965274,296.574255001722,-25.9003569308456
Mar 08 2025 17:09:00.000000000,60742.7150115741,245.515860069718,39.0935436021264,296.584186719842,-25.8983440033886
Mar 08 2025 17:10:00.000000000,60742.7157060185,245.516385039335,39.0938288585725,296.594117961864,-25.8963304212648
Mar 08 2025 17:11:00.000000000,60742.716400463,245.516910275731,39.094114065723,296.604048727738,-25.8943161845833
Mar 08 2025 17:12:00.000000000,60742.7170949074,245.517435778851,39.0943992236162,296.613979017417,-25.8923012934533
Mar 08 2025 17:13:00.000000000,60742.7177893518,245.517961548739,39.0946843321548,296.623908830852,-25.8902857479837
Mar 08 2025 17:14:00.000000000,60742.7184837963,245.518487585271,39.0949693914668,296.633838167995,-25.8882695482837
Mar 08 2025 17:15:00.000000000,60742.7191782407,245.519013888393,39.0952544015902,296.643767028797,-25.8862526944624
Mar 08 2025 17:16:00.000000000,60742.7198726852,245.519540458281,39.0955393622476,296.65369541321,-25.8842351866288
Mar 08 2025 17:17:00.000000000,60742.7205671296,245.520067294712,39.0958242737022,296.663623321187,-25.882217024892
Mar 08 2025 17:18:00.000000000,60742.7212615741,245.52059439773,39.0961091358568,296.673550752679,-25.8801982093612
Mar 08 2025 17:19:00.000000000,60742.7219560185,245.521121767314,39.0963939487042,296.683477707638,-25.8781787401456
Mar 08 2025 17:20:00.000000000,60742.722650463,245.521649403572,39.0966787120572,296.693404186015,-25.8761586173542
Mar 08 2025 17:21:00.000000000,60742.7233449074,245.52217730615,39.0969634263591,296.703330187765,-25.8741378410962
Mar 08 2025 17:22:00.000000000,60742.7240393518,245.522705475391,39.0972480911073,296.713255712837,-25.8721164114807
Mar 08 2025 17:23:00.000000000,60742.7247337963,245.523233911039,39.0975327066101,296.723180761186,-25.8700943286169
Mar 08 2025 17:24:00.000000000,60742.7254282407,245.523762613138,39.0978172727702,296.733105332762,-25.868071592614
Mar 08 2025 17:25:00.000000000,60742.7261226852,245.524291581732,39.0981017894904,296.743029427517,-25.8660482035811
Mar 08 2025 17:26:00.000000000,60742.7268171296,245.524820816732,39.0983862568537,296.752953045406,-25.8640241616275
Mar 08 2025 17:27:00.000000000,60742.7275115741,245.525350318147,39.0986706748079,296.762876186379,-25.8619994668623
Mar 08 2025 17:28:00.000000000,60742.7282060185,245.525880085789,39.0989550435713,296.772798850391,-25.8599741193947
Mar 08 2025 17:29:00.000000000,60742.728900463,245.526410119935,39.0992393627312,296.782721037391,-25.8579481193339
Mar 08 2025 17:30:00.000000000,60742.7295949074,245.526940420329,39.0995236325957,296.792642747335,-25.8559214667893
Mar 08 2025 17:31:00.000000000,60742.7302893518,245.527470987048,39.0998078530228,296.802563980173,-25.8538941618699
Mar 08 2025 17:32:00.000000000,60742.7309837963,245.528001820035,39.1000920240503,296.81248473586,-25.851866204685
Mar 08 2025 17:33:00.000000000,60742.7316782407,245.528532919302,39.1003761456261,296.822405014347,-25.8498375953438
Mar 08 2025 17:34:00.000000000,60742.7323726852,245.529064284792,39.1006602177881,296.832324815588,-25.8478083339557
Mar 08 2025 17:35:00.000000000,60742.7330671296,245.529595916416,39.1009442406193,296.842244139535,-25.8457784206299
