sep=,
"_time","DERIVED_LEXI_DEC_J2000_rad","DERIVED_LEXI_RA_J2000_rad"
2025-03-04 04:51:22,-22.2 °,-132 °
2025-03-04 04:51:42,-22.2 °,-132 °
2025-03-04 04:52:02,-22.2 °,-132 °
2025-03-04 04:52:22,-22.2 °,-132 °
2025-03-04 04:52:44,-22.2 °,-132 °
2025-03-04 04:53:04,-22.2 °,-132 °
2025-03-04 04:53:24,-22.2 °,-132 °
2025-03-04 04:53:44,-22.2 °,-132 °
2025-03-04 04:54:04,-22.2 °,-132 °
2025-03-04 04:54:24,-22.2 °,-132 °
2025-03-04 04:54:44,-22.2 °,-132 °
2025-03-04 04:55:04,-22.2 °,-132 °
2025-03-04 04:55:24,-22.2 °,-132 °
2025-03-04 04:55:44,-22.2 °,-132 °
2025-03-04 04:56:04,-22.2 °,-132 °
2025-03-04 04:56:26,-22.2 °,-132 °
2025-03-04 04:56:44,-22.2 °,-132 °
2025-03-04 04:57:04,-22.2 °,-132 °
2025-03-04 04:57:24,-22.2 °,-132 °
2025-03-04 04:57:44,-22.2 °,-132 °
2025-03-04 04:58:07,-22.2 °,-132 °
2025-03-04 04:58:27,-22.2 °,-132 °
2025-03-04 04:58:47,-22.2 °,-132 °
2025-03-04 04:59:07,-22.2 °,-132 °
2025-03-04 04:59:27,-22.2 °,-132 °
2025-03-04 04:59:47,-22.2 °,-132 °
2025-03-04 05:00:07,-22.2 °,-132 °
2025-03-04 05:00:29,-22.2 °,-132 °
2025-03-04 05:00:49,-22.3 °,-132 °
2025-03-04 05:01:09,-22.3 °,-132 °
2025-03-04 05:01:29,-22.3 °,-132 °
2025-03-04 05:01:52,-22.3 °,-132 °
2025-03-04 05:02:09,-22.3 °,-132 °
2025-03-04 05:02:32,-22.3 °,-132 °
2025-03-04 05:02:52,-22.3 °,-132 °
2025-03-04 05:03:12,-22.3 °,-132 °
2025-03-04 05:03:32,-22.3 °,-132 °
2025-03-04 05:03:52,-22.3 °,-132 °
2025-03-04 05:04:12,-22.3 °,-132 °
2025-03-04 05:04:34,-22.3 °,-132 °
2025-03-04 05:04:54,-22.3 °,-132 °
2025-03-04 05:05:14,-22.3 °,-132 °
2025-03-04 05:05:34,-22.3 °,-132 °
2025-03-04 05:05:54,-22.3 °,-132 °
2025-03-04 05:06:14,-22.3 °,-132 °
2025-03-04 05:06:34,-22.3 °,-132 °
2025-03-04 05:06:54,-22.3 °,-132 °
2025-03-04 05:07:14,-22.3 °,-132 °
2025-03-04 05:07:34,-22.3 °,-132 °
2025-03-04 05:07:54,-22.3 °,-132 °
2025-03-04 05:08:14,-22.3 °,-132 °
2025-03-04 05:08:34,-22.3 °,-132 °
2025-03-04 05:08:54,-22.3 °,-132 °
2025-03-04 05:09:14,-22.3 °,-132 °
2025-03-04 05:09:34,-22.3 °,-132 °
2025-03-04 05:09:54,-22.3 °,-132 °
2025-03-04 05:10:14,-22.3 °,-132 °
2025-03-04 05:10:37,-22.3 °,-132 °
2025-03-04 05:30:25,-22.4 °,-132 °
2025-03-04 05:30:46,-22.4 °,-132 °
2025-03-04 05:31:06,-22.4 °,-132 °
2025-03-04 05:31:26,-22.4 °,-132 °
2025-03-04 05:31:46,-22.4 °,-132 °
2025-03-04 05:32:06,-22.4 °,-132 °
2025-03-04 05:32:26,-22.4 °,-132 °
2025-03-04 05:32:46,-22.4 °,-132 °
2025-03-04 05:33:06,-22.4 °,-132 °
2025-03-04 05:33:26,-22.4 °,-132 °
2025-03-04 05:33:46,-22.4 °,-132 °
2025-03-04 05:34:06,-22.4 °,-132 °
2025-03-04 05:34:27,-22.4 °,-132 °
2025-03-04 05:34:46,-22.4 °,-132 °
2025-03-04 05:35:06,-22.4 °,-132 °
2025-03-04 05:35:29,-22.4 °,-132 °
2025-03-04 05:35:47,-22.4 °,-132 °
2025-03-04 05:36:07,-22.4 °,-132 °
2025-03-04 05:36:29,-22.4 °,-132 °
2025-03-04 05:36:49,-22.4 °,-132 °
2025-03-04 05:37:09,-22.4 °,-132 °
2025-03-04 05:37:29,-22.4 °,-132 °
2025-03-04 05:37:49,-22.4 °,-132 °
2025-03-04 05:38:09,-22.4 °,-132 °
2025-03-04 05:38:32,-22.4 °,-132 °
2025-03-04 05:38:52,-22.4 °,-132 °
2025-03-04 05:39:12,-22.4 °,-132 °
2025-03-04 05:39:32,-22.4 °,-132 °
2025-03-04 05:39:52,-22.4 °,-132 °
2025-03-04 05:40:12,-22.4 °,-132 °
2025-03-04 05:40:32,-22.4 °,-132 °
2025-03-04 05:40:52,-22.4 °,-132 °
2025-03-04 05:41:14,-22.4 °,-132 °
2025-03-04 05:41:34,-22.4 °,-132 °
2025-03-04 05:41:54,-22.4 °,-132 °
2025-03-04 05:42:14,-22.4 °,-132 °
2025-03-04 05:42:34,-22.4 °,-132 °
2025-03-04 05:42:54,-22.4 °,-132 °
2025-03-04 05:43:14,-22.4 °,-132 °
2025-03-04 05:43:34,-22.4 °,-132 °
2025-03-04 05:43:54,-22.4 °,-132 °
2025-03-04 05:44:14,-22.4 °,-132 °
2025-03-04 05:44:34,-22.4 °,-132 °
2025-03-04 05:44:54,-22.4 °,-132 °
2025-03-04 05:45:14,-22.4 °,-132 °
2025-03-04 05:45:34,-22.4 °,-132 °
2025-03-04 05:45:54,-22.4 °,-132 °
2025-03-04 05:46:14,-22.4 °,-132 °
2025-03-04 05:46:34,-22.4 °,-132 °
2025-03-04 05:46:57,-22.4 °,-132 °
2025-03-04 05:47:14,-22.4 °,-132 °
2025-03-04 05:47:37,-22.4 °,-132 °
2025-03-04 05:47:59,-22.4 °,-132 °
2025-03-04 05:48:17,-22.4 °,-132 °
2025-03-04 05:48:37,-22.4 °,-132 °
2025-03-04 05:48:59,-22.4 °,-132 °
2025-03-04 05:49:17,-22.4 °,-132 °
2025-03-04 05:49:39,-22.4 °,-132 °
2025-03-04 05:49:59,-22.4 °,-132 °
2025-03-04 05:50:19,-22.4 °,-132 °
2025-03-04 05:50:39,-22.4 °,-132 °
2025-03-04 05:51:02,-22.4 °,-132 °
2025-03-04 05:51:22,-22.4 °,-132 °
2025-03-04 05:51:42,-22.4 °,-132 °
2025-03-04 05:52:02,-22.4 °,-132 °
2025-03-04 05:52:22,-22.4 °,-132 °
2025-03-04 05:52:42,-22.4 °,-132 °
2025-03-04 05:53:02,-22.4 °,-132 °
2025-03-04 05:53:24,-22.4 °,-132 °
2025-03-04 05:53:44,-22.4 °,-132 °
2025-03-04 05:54:04,-22.4 °,-132 °
2025-03-04 05:54:24,-22.5 °,-132 °
2025-03-04 05:54:44,-22.5 °,-132 °
2025-03-04 05:55:04,-22.5 °,-132 °
2025-03-04 05:55:24,-22.5 °,-132 °
2025-03-04 06:09:31,-22.5 °,-132 °
2025-03-04 06:10:12,-22.5 °,-132 °
2025-03-04 06:10:32,-22.5 °,-132 °
2025-03-04 06:10:52,-22.5 °,-132 °
2025-03-04 06:11:12,-22.5 °,-132 °
2025-03-04 06:11:32,-22.5 °,-132 °
2025-03-04 06:11:52,-22.5 °,-132 °
2025-03-04 06:12:12,-22.5 °,-132 °
2025-03-04 06:12:32,-22.5 °,-132 °
2025-03-04 06:12:52,-22.5 °,-132 °
2025-03-04 06:13:12,-22.5 °,-132 °
2025-03-04 06:13:34,-22.5 °,-132 °
2025-03-04 06:13:54,-22.5 °,-132 °
2025-03-04 06:14:14,-22.5 °,-132 °
2025-03-04 06:14:34,-22.5 °,-132 °
2025-03-04 06:14:54,-22.5 °,-132 °
2025-03-04 06:15:14,-22.5 °,-132 °
2025-03-04 06:15:34,-22.5 °,-132 °
2025-03-04 06:15:54,-22.5 °,-132 °
2025-03-04 06:16:14,-22.5 °,-132 °
2025-03-04 06:16:34,-22.5 °,-132 °
2025-03-04 06:16:54,-22.5 °,-132 °
2025-03-04 06:17:14,-22.5 °,-132 °
2025-03-04 06:17:34,-22.5 °,-132 °
2025-03-04 06:17:54,-22.5 °,-132 °
2025-03-04 06:18:14,-22.5 °,-132 °
2025-03-04 06:18:34,-22.5 °,-132 °
2025-03-04 06:18:54,-22.5 °,-132 °
2025-03-04 06:19:14,-22.5 °,-132 °
2025-03-04 06:19:37,-22.5 °,-131 °
2025-03-04 06:19:57,-22.5 °,-131 °
2025-03-04 06:20:14,-22.5 °,-131 °
2025-03-04 06:20:37,-22.5 °,-131 °
2025-03-04 06:20:59,-22.5 °,-131 °
2025-03-04 06:21:17,-22.5 °,-131 °
2025-03-04 06:21:39,-22.6 °,-131 °
2025-03-04 06:21:59,-22.6 °,-131 °
2025-03-04 06:22:17,-22.6 °,-131 °
2025-03-04 06:22:39,-22.6 °,-131 °
2025-03-04 06:23:02,-22.6 °,-131 °
2025-03-04 06:23:19,-22.6 °,-131 °
2025-03-04 06:23:42,-22.6 °,-131 °
2025-03-04 06:24:02,-22.6 °,-131 °
2025-03-04 06:24:22,-22.6 °,-131 °
2025-03-04 06:24:42,-22.6 °,-131 °
2025-03-04 06:25:02,-22.6 °,-131 °
2025-03-04 06:25:22,-22.6 °,-131 °
2025-03-04 06:25:42,-22.6 °,-131 °
2025-03-04 06:26:02,-22.6 °,-131 °
2025-03-04 06:26:24,-22.6 °,-131 °
2025-03-04 06:26:44,-22.6 °,-131 °
2025-03-04 06:27:02,-22.6 °,-131 °
2025-03-04 06:27:24,-22.6 °,-131 °
2025-03-04 06:27:44,-22.6 °,-131 °
2025-03-04 06:28:04,-22.6 °,-131 °
2025-03-04 06:28:24,-22.6 °,-131 °
2025-03-04 06:28:44,-22.6 °,-131 °
2025-03-04 06:29:04,-22.6 °,-131 °
2025-03-04 06:29:24,-22.6 °,-131 °
2025-03-04 06:29:44,-22.6 °,-131 °
2025-03-04 06:30:04,-22.6 °,-131 °
2025-03-04 06:30:24,-22.6 °,-131 °
2025-03-04 06:30:44,-22.6 °,-131 °
2025-03-04 06:31:04,-22.6 °,-131 °
2025-03-04 06:31:24,-22.6 °,-131 °
2025-03-04 06:31:44,-22.6 °,-131 °
2025-03-04 06:32:07,-22.6 °,-131 °
2025-03-04 06:32:27,-22.6 °,-131 °
2025-03-04 06:32:44,-22.6 °,-131 °
2025-03-04 06:33:07,-22.6 °,-131 °
2025-03-04 06:33:27,-22.6 °,-131 °
2025-03-04 06:33:47,-22.6 °,-131 °
2025-03-04 06:34:09,-22.6 °,-131 °
2025-03-04 06:34:29,-22.6 °,-131 °
2025-03-04 06:34:47,-22.6 °,-131 °
2025-03-04 06:35:09,-22.6 °,-131 °
2025-03-04 06:35:29,-22.6 °,-131 °
2025-03-04 06:35:49,-22.6 °,-131 °
2025-03-04 06:36:12,-22.6 °,-131 °
2025-03-04 06:36:32,-22.6 °,-131 °
2025-03-04 06:36:52,-22.6 °,-131 °
2025-03-04 07:05:40,-22.7 °,-131 °
2025-03-04 07:06:00,-22.7 °,-131 °
2025-03-04 07:06:40,-22.7 °,-131 °
2025-03-04 07:07:00,-22.7 °,-131 °
2025-03-04 07:07:20,-22.7 °,-131 °
2025-03-04 07:07:42,-22.7 °,-131 °
2025-03-04 07:08:02,-22.7 °,-131 °
2025-03-04 07:08:22,-22.7 °,-131 °
2025-03-04 07:08:42,-22.7 °,-131 °
2025-03-04 07:09:02,-22.7 °,-131 °
2025-03-04 07:09:22,-22.7 °,-131 °
2025-03-04 07:09:42,-22.7 °,-131 °
2025-03-04 07:10:04,-22.7 °,-131 °
2025-03-04 07:10:24,-22.7 °,-131 °
2025-03-04 07:10:44,-22.7 °,-131 °
2025-03-04 07:11:04,-22.7 °,-131 °
2025-03-04 07:11:24,-22.7 °,-131 °
2025-03-04 07:11:44,-22.7 °,-131 °
2025-03-04 07:12:04,-22.7 °,-131 °
2025-03-04 07:12:24,-22.7 °,-131 °
2025-03-04 07:12:44,-22.7 °,-131 °
2025-03-04 07:13:04,-22.7 °,-131 °
2025-03-04 07:13:24,-22.7 °,-131 °
2025-03-04 07:13:44,-22.7 °,-131 °
2025-03-04 07:14:04,-22.7 °,-131 °
2025-03-04 07:14:24,-22.7 °,-131 °
2025-03-04 07:14:47,-22.7 °,-131 °
2025-03-04 07:15:07,-22.7 °,-131 °
2025-03-04 07:15:29,-22.7 °,-131 °
2025-03-04 07:15:47,-22.7 °,-131 °
2025-03-04 07:16:09,-22.7 °,-131 °
2025-03-04 07:16:29,-22.7 °,-131 °
2025-03-04 07:16:47,-22.7 °,-131 °
2025-03-04 07:17:09,-22.7 °,-131 °
2025-03-04 07:17:29,-22.7 °,-131 °
2025-03-04 07:17:52,-22.7 °,-131 °
2025-03-04 07:18:12,-22.7 °,-131 °
2025-03-04 07:18:32,-22.7 °,-131 °
2025-03-04 07:18:52,-22.7 °,-131 °
2025-03-04 07:19:12,-22.7 °,-131 °
2025-03-04 07:19:34,-22.7 °,-131 °
2025-03-04 07:19:54,-22.7 °,-131 °
2025-03-04 07:20:14,-22.7 °,-131 °
2025-03-04 07:20:34,-22.7 °,-131 °
2025-03-04 07:20:54,-22.7 °,-131 °
2025-03-04 07:21:14,-22.7 °,-131 °
2025-03-04 07:21:34,-22.7 °,-131 °
2025-03-04 07:21:54,-22.7 °,-131 °
2025-03-04 07:22:14,-22.7 °,-131 °
2025-03-04 07:22:34,-22.7 °,-131 °
2025-03-04 07:22:54,-22.7 °,-131 °
2025-03-04 07:23:14,-22.7 °,-131 °
2025-03-04 07:23:34,-22.7 °,-131 °
2025-03-04 07:23:54,-22.7 °,-131 °
2025-03-04 07:24:14,-22.7 °,-131 °
2025-03-04 07:41:45,-22.8 °,-131 °
2025-03-04 07:42:45,-22.8 °,-131 °
2025-03-04 07:43:05,-22.8 °,-131 °
2025-03-04 07:43:25,-22.8 °,-131 °
2025-03-04 07:43:45,-22.8 °,-131 °
2025-03-04 07:44:05,-22.8 °,-131 °
2025-03-04 07:44:26,-22.8 °,-131 °
2025-03-04 07:44:46,-22.8 °,-131 °
2025-03-04 07:45:06,-22.8 °,-131 °
2025-03-04 07:46:46,-22.8 °,-131 °
2025-03-04 07:47:07,-22.8 °,-131 °
2025-03-04 07:47:27,-22.8 °,-131 °
2025-03-04 07:47:47,-22.8 °,-131 °
2025-03-04 07:48:07,-22.8 °,-131 °
2025-03-04 07:48:29,-22.8 °,-131 °
2025-03-04 07:48:52,-22.8 °,-131 °
2025-03-04 07:49:12,-22.8 °,-131 °
2025-03-04 07:49:32,-22.8 °,-131 °
2025-03-04 07:49:52,-22.8 °,-131 °
2025-03-04 07:50:12,-22.8 °,-131 °
2025-03-04 07:50:34,-22.8 °,-131 °
2025-03-04 07:50:52,-22.8 °,-131 °
2025-03-04 07:51:14,-22.8 °,-131 °
2025-03-04 07:51:34,-22.8 °,-131 °
2025-03-04 07:51:54,-22.8 °,-131 °
2025-03-04 07:52:14,-22.8 °,-131 °
2025-03-04 07:52:34,-22.8 °,-131 °
2025-03-04 07:52:54,-22.8 °,-131 °
2025-03-04 07:53:14,-22.8 °,-131 °
2025-03-04 07:53:34,-22.8 °,-131 °
2025-03-04 07:53:54,-22.8 °,-131 °
2025-03-04 07:54:14,-22.8 °,-131 °
2025-03-04 07:54:37,-22.8 °,-131 °
2025-03-04 07:54:57,-22.8 °,-131 °
2025-03-04 07:55:14,-22.8 °,-130 °
2025-03-04 07:55:37,-22.8 °,-130 °
2025-03-04 07:55:57,-22.8 °,-130 °
2025-03-04 07:56:17,-22.8 °,-130 °
2025-03-04 07:56:39,-22.8 °,-130 °
2025-03-04 07:56:59,-22.8 °,-130 °
2025-03-04 07:57:17,-22.8 °,-130 °
2025-03-04 07:57:39,-22.8 °,-130 °
2025-03-04 07:57:59,-22.8 °,-130 °
2025-03-04 07:58:19,-22.8 °,-130 °
2025-03-04 07:58:42,-22.8 °,-130 °
2025-03-04 07:58:59,-22.8 °,-130 °
2025-03-04 07:59:22,-22.8 °,-130 °
2025-03-04 07:59:42,-22.8 °,-130 °
2025-03-04 07:59:59,-22.8 °,-130 °
2025-03-04 08:00:22,-22.8 °,-130 °
2025-03-04 08:00:44,-22.8 °,-130 °
2025-03-04 08:01:04,-22.8 °,-130 °
2025-03-04 08:01:24,-22.9 °,-130 °
2025-03-04 08:25:12,-22.9 °,-130 °
2025-03-04 08:25:52,-22.9 °,-130 °
2025-03-04 08:26:32,-22.9 °,-130 °
2025-03-04 08:26:52,-22.9 °,-130 °
2025-03-04 08:27:12,-22.9 °,-130 °
2025-03-04 08:27:32,-22.9 °,-130 °
2025-03-04 08:27:52,-22.9 °,-130 °
2025-03-04 08:28:14,-23.0 °,-130 °
2025-03-04 08:28:32,-22.9 °,-130 °
2025-03-04 08:28:54,-23.0 °,-130 °
2025-03-04 08:29:14,-23.0 °,-130 °
2025-03-04 08:29:34,-23.0 °,-130 °
2025-03-04 08:29:54,-23.0 °,-130 °
2025-03-04 08:30:14,-23.0 °,-130 °
2025-03-04 08:30:34,-23.0 °,-130 °
2025-03-04 08:30:54,-23.0 °,-130 °
2025-03-04 08:31:14,-23.0 °,-130 °
2025-03-04 08:31:34,-23.0 °,-130 °
2025-03-04 08:31:54,-23.0 °,-130 °
2025-03-04 08:32:14,-23.0 °,-130 °
2025-03-04 08:32:34,-23.0 °,-130 °
2025-03-04 08:32:54,-23.0 °,-130 °
2025-03-04 08:33:14,-23.0 °,-130 °
2025-03-04 08:33:34,-23.0 °,-130 °
2025-03-04 08:33:54,-23.0 °,-130 °
2025-03-04 08:34:14,-23.0 °,-130 °
2025-03-04 08:34:37,-23.0 °,-130 °
2025-03-04 08:34:57,-23.0 °,-130 °
2025-03-04 08:35:14,-23.0 °,-130 °
2025-03-04 08:35:37,-23.0 °,-130 °
2025-03-04 08:35:57,-23.0 °,-130 °
2025-03-04 08:36:17,-23.0 °,-130 °
2025-03-04 08:36:39,-23.0 °,-130 °
2025-03-04 08:36:57,-23.0 °,-130 °
2025-03-04 08:37:17,-23.0 °,-130 °
2025-03-04 08:37:39,-23.0 °,-130 °
2025-03-04 08:37:57,-23.0 °,-130 °
2025-03-04 08:38:19,-23.0 °,-130 °
2025-03-04 08:38:39,-23.0 °,-130 °
2025-03-04 08:38:59,-23.0 °,-130 °
2025-03-04 08:39:22,-23.0 °,-130 °
2025-03-04 08:39:42,-23.0 °,-130 °
2025-03-04 08:39:59,-23.0 °,-130 °
2025-03-04 08:40:22,-23.0 °,-130 °
2025-03-04 08:40:42,-23.0 °,-130 °
2025-03-04 08:41:02,-23.0 °,-130 °
2025-03-04 08:41:22,-23.0 °,-130 °
2025-03-04 08:41:44,-23.0 °,-130 °
2025-03-04 08:42:04,-23.0 °,-130 °
2025-03-04 08:42:24,-23.0 °,-130 °
2025-03-04 08:42:44,-23.0 °,-130 °
2025-03-04 08:43:04,-23.0 °,-130 °
2025-03-04 08:43:24,-23.0 °,-130 °
2025-03-04 08:43:44,-23.0 °,-130 °
2025-03-04 08:44:04,-23.0 °,-130 °
2025-03-04 08:44:24,-23.0 °,-130 °
2025-03-04 08:44:44,-23.0 °,-130 °
2025-03-04 08:45:04,-23.0 °,-130 °
2025-03-04 08:45:24,-23.0 °,-130 °
2025-03-04 08:45:44,-23.0 °,-130 °
2025-03-04 08:46:04,-23.0 °,-130 °
2025-03-04 08:46:24,-23.0 °,-130 °
2025-03-04 08:46:44,-23.0 °,-130 °
2025-03-04 08:47:04,-23.0 °,-130 °
2025-03-04 08:47:24,-23.0 °,-130 °
2025-03-04 08:47:44,-23.0 °,-130 °
2025-03-04 08:48:07,-23.0 °,-130 °
2025-03-04 08:48:27,-23.0 °,-130 °
2025-03-04 08:48:47,-23.0 °,-130 °
2025-03-04 08:49:07,-23.0 °,-130 °
2025-03-04 08:49:27,-23.0 °,-130 °
2025-03-04 08:49:47,-23.0 °,-130 °
2025-03-04 08:50:09,-23.0 °,-130 °
2025-03-04 08:50:29,-23.0 °,-130 °
2025-03-04 08:50:49,-23.0 °,-130 °
2025-03-04 08:51:09,-23.0 °,-130 °
2025-03-04 08:51:32,-23.0 °,-130 °
2025-03-04 08:51:52,-23.0 °,-130 °
2025-03-04 09:20:40,-23.1 °,-130 °
2025-03-04 09:21:20,-23.1 °,-130 °
2025-03-04 09:21:40,-23.1 °,-130 °
2025-03-04 09:22:02,-23.1 °,-130 °
2025-03-04 09:22:22,-23.1 °,-130 °
2025-03-04 09:22:42,-23.1 °,-130 °
2025-03-04 09:23:02,-23.1 °,-130 °
2025-03-04 09:23:22,-23.1 °,-130 °
2025-03-04 09:23:42,-23.1 °,-130 °
2025-03-04 09:24:02,-23.1 °,-130 °
2025-03-04 09:24:24,-23.1 °,-130 °
2025-03-04 09:24:44,-23.1 °,-130 °
2025-03-04 09:25:04,-23.1 °,-130 °
2025-03-04 09:25:24,-23.1 °,-130 °
2025-03-04 09:25:44,-23.1 °,-130 °
2025-03-04 09:26:04,-23.1 °,-130 °
2025-03-04 09:26:24,-23.1 °,-130 °
2025-03-04 09:26:44,-23.1 °,-130 °
2025-03-04 09:27:04,-23.1 °,-130 °
2025-03-04 09:27:24,-23.1 °,-130 °
2025-03-04 09:27:46,-23.1 °,-130 °
2025-03-04 09:28:06,-23.1 °,-130 °
2025-03-04 09:28:24,-23.1 °,-130 °
2025-03-04 09:28:44,-23.1 °,-130 °
2025-03-04 09:29:04,-23.1 °,-130 °
2025-03-04 09:29:24,-23.1 °,-130 °
2025-03-04 09:29:47,-23.1 °,-130 °
2025-03-04 09:30:09,-23.1 °,-130 °
2025-03-04 09:30:27,-23.1 °,-130 °
2025-03-04 09:30:47,-23.1 °,-130 °
2025-03-04 09:31:09,-23.1 °,-130 °
2025-03-04 09:31:29,-23.1 °,-130 °
2025-03-04 09:31:49,-23.1 °,-129 °
2025-03-04 09:32:09,-23.1 °,-129 °
2025-03-04 09:32:29,-23.1 °,-129 °
2025-03-04 09:32:52,-23.1 °,-129 °
2025-03-04 09:33:12,-23.1 °,-129 °
2025-03-04 09:33:32,-23.1 °,-129 °
2025-03-04 09:33:52,-23.1 °,-129 °
2025-03-04 09:34:12,-23.1 °,-129 °
2025-03-04 09:34:34,-23.1 °,-129 °
2025-03-04 09:34:54,-23.1 °,-129 °
2025-03-04 09:35:14,-23.1 °,-129 °
2025-03-04 09:35:34,-23.1 °,-129 °
2025-03-04 09:35:54,-23.1 °,-129 °
2025-03-04 09:36:14,-23.1 °,-129 °
2025-03-04 09:36:34,-23.1 °,-129 °
2025-03-04 09:36:54,-23.1 °,-129 °
2025-03-04 09:37:14,-23.1 °,-129 °
2025-03-04 09:37:34,-23.1 °,-129 °
2025-03-04 09:37:54,-23.1 °,-129 °
2025-03-04 09:38:14,-23.1 °,-129 °
2025-03-04 09:38:34,-23.1 °,-129 °
2025-03-04 09:38:57,-23.1 °,-129 °
2025-03-04 09:39:14,-23.1 °,-129 °
2025-03-04 10:03:26,-23.2 °,-129 °
2025-03-04 10:03:46,-23.2 °,-129 °
2025-03-04 10:04:06,-23.2 °,-129 °
2025-03-04 10:04:26,-23.2 °,-129 °
2025-03-04 10:04:47,-23.2 °,-129 °
2025-03-04 10:05:07,-23.2 °,-129 °
2025-03-04 10:10:07,-23.2 °,-129 °
2025-03-04 10:10:27,-23.2 °,-129 °
2025-03-04 10:11:07,-23.2 °,-129 °
2025-03-04 10:11:28,-23.2 °,-129 °
2025-03-04 10:12:09,-23.2 °,-129 °
2025-03-04 10:12:29,-23.3 °,-129 °
2025-03-04 10:12:48,-23.3 °,-129 °
2025-03-04 10:13:09,-23.3 °,-129 °
2025-03-04 10:13:29,-23.3 °,-129 °
2025-03-04 10:13:52,-23.3 °,-129 °
2025-03-04 10:14:12,-23.3 °,-129 °
2025-03-04 10:14:32,-23.3 °,-129 °
2025-03-04 10:14:52,-23.3 °,-129 °
2025-03-04 10:15:12,-23.3 °,-129 °
2025-03-04 10:15:32,-23.3 °,-129 °
2025-03-04 10:15:52,-23.3 °,-129 °
2025-03-04 10:16:14,-23.3 °,-129 °
2025-03-04 10:16:28,-23.3 °,-129 °
2025-03-04 10:16:54,-23.3 °,-129 °
2025-03-04 10:17:14,-23.3 °,-129 °
2025-03-04 10:17:34,-23.3 °,-129 °
2025-03-04 10:17:54,-23.3 °,-129 °
2025-03-04 10:18:14,-23.3 °,-129 °
2025-03-04 10:18:34,-23.3 °,-129 °
2025-03-04 10:18:54,-23.3 °,-129 °
2025-03-04 10:19:14,-23.3 °,-129 °
2025-03-04 10:19:34,-23.3 °,-129 °
2025-03-04 10:19:54,-23.3 °,-129 °
2025-03-04 10:20:14,-23.3 °,-129 °
2025-03-04 10:20:34,-23.3 °,-129 °
2025-03-04 10:20:54,-23.3 °,-129 °
2025-03-04 10:21:14,-23.3 °,-129 °
2025-03-04 10:21:34,-23.3 °,-129 °
2025-03-04 10:21:54,-23.3 °,-129 °
2025-03-04 10:22:14,-23.3 °,-129 °
2025-03-04 10:22:34,-23.3 °,-129 °
2025-03-04 10:22:57,-23.3 °,-129 °
2025-03-04 10:23:14,-23.3 °,-129 °
2025-03-04 10:23:37,-23.3 °,-129 °
2025-03-04 10:23:59,-23.3 °,-129 °
2025-03-04 10:24:17,-23.3 °,-129 °
2025-03-04 10:24:39,-23.3 °,-129 °
2025-03-04 10:24:59,-23.3 °,-129 °
2025-03-04 10:25:19,-23.3 °,-129 °
2025-03-04 10:25:39,-23.3 °,-129 °
2025-03-04 10:25:59,-23.3 °,-129 °
2025-03-04 10:26:19,-23.3 °,-129 °
2025-03-04 10:26:42,-23.3 °,-129 °
2025-03-04 10:27:02,-23.3 °,-129 °
2025-03-04 10:27:22,-23.3 °,-129 °
2025-03-04 10:27:39,-23.3 °,-129 °
2025-03-04 10:28:02,-23.3 °,-129 °
2025-03-04 10:28:22,-23.3 °,-129 °
2025-03-04 10:28:42,-23.3 °,-129 °
2025-03-04 10:29:04,-23.3 °,-129 °
2025-03-04 10:29:24,-23.3 °,-129 °
2025-03-04 10:29:44,-23.3 °,-129 °
2025-03-04 10:30:05,-23.3 °,-129 °
2025-03-04 10:30:24,-23.3 °,-129 °
2025-03-04 10:30:44,-23.3 °,-129 °
2025-03-04 10:31:04,-23.3 °,-129 °
2025-03-04 10:31:24,-23.3 °,-129 °
2025-03-04 10:31:44,-23.3 °,-129 °
2025-03-04 10:54:14,-23.4 °,-129 °
2025-03-04 10:54:54,-23.4 °,-129 °
2025-03-04 10:55:14,-23.4 °,-129 °
2025-03-04 10:55:34,-23.4 °,-129 °
2025-03-04 10:55:54,-23.4 °,-129 °
2025-03-04 10:57:34,-23.4 °,-129 °
2025-03-04 10:57:54,-23.4 °,-129 °
2025-03-04 10:58:15,-23.4 °,-129 °
2025-03-04 10:58:35,-23.4 °,-129 °
2025-03-04 10:58:55,-23.4 °,-129 °
