sep=,
2025-03-06 01:44:26,-28.2 °,-104 °
2025-03-06 01:44:46,-28.2 °,-104 °
2025-03-06 01:45:06,-28.2 °,-104 °
2025-03-06 01:45:26,-28.2 °,-104 °
2025-03-06 01:49:54,-28.2 °,-104 °
2025-03-06 01:52:36,-28.2 °,-104 °
2025-03-06 01:52:56,-28.2 °,-104 °
2025-03-06 01:53:16,-28.2 °,-104 °
2025-03-06 01:54:36,-28.2 °,-104 °
2025-03-06 01:54:56,-28.2 °,-104 °
2025-03-06 01:55:16,-28.2 °,-103 °
2025-03-06 01:55:36,-28.2 °,-103 °
2025-03-06 01:55:56,-28.2 °,-103 °
2025-03-06 01:56:16,-28.2 °,-103 °
2025-03-06 01:56:36,-28.2 °,-103 °
2025-03-06 01:56:56,-28.2 °,-103 °
2025-03-06 01:57:16,-28.2 °,-103 °
2025-03-06 01:57:36,-28.2 °,-103 °
2025-03-06 01:57:56,-28.2 °,-103 °
2025-03-06 01:58:16,-28.2 °,-103 °
2025-03-06 01:58:36,-28.2 °,-103 °
2025-03-06 01:58:56,-28.2 °,-103 °
2025-03-06 01:59:16,-28.2 °,-103 °
2025-03-06 01:59:36,-28.2 °,-103 °
2025-03-06 01:59:56,-28.2 °,-103 °
2025-03-06 02:00:16,-28.2 °,-103 °
2025-03-06 02:00:36,-28.2 °,-103 °
2025-03-06 02:00:56,-28.2 °,-103 °
2025-03-06 02:01:16,-28.2 °,-103 °
2025-03-06 02:01:36,-28.2 °,-103 °
2025-03-06 02:01:56,-28.2 °,-103 °
2025-03-06 02:02:16,-28.2 °,-103 °
2025-03-06 02:02:36,-28.2 °,-103 °
2025-03-06 02:02:56,-28.2 °,-103 °
2025-03-06 02:03:16,-28.2 °,-103 °
2025-03-06 02:03:36,-28.2 °,-103 °
2025-03-06 02:06:24,-28.2 °,-103 °
2025-03-06 02:08:26,-28.2 °,-103 °
2025-03-06 02:08:46,-28.2 °,-103 °
2025-03-06 02:09:26,-28.2 °,-103 °
2025-03-06 02:09:46,-28.2 °,-103 °
2025-03-06 02:10:06,-28.2 °,-103 °
2025-03-06 02:10:26,-28.2 °,-103 °
2025-03-06 02:10:46,-28.2 °,-103 °
2025-03-06 02:11:06,-28.2 °,-103 °
2025-03-06 02:11:26,-28.2 °,-103 °
2025-03-06 02:11:46,-28.2 °,-103 °
2025-03-06 02:12:06,-28.2 °,-103 °
2025-03-06 02:12:46,-28.2 °,-103 °
2025-03-06 02:13:06,-28.2 °,-103 °
2025-03-06 02:13:46,-28.2 °,-103 °
2025-03-06 02:14:06,-28.2 °,-103 °
2025-03-06 02:14:26,-28.2 °,-103 °
2025-03-06 02:15:46,-28.2 °,-103 °
2025-03-06 02:16:06,-28.2 °,-103 °
2025-03-06 02:16:26,-28.2 °,-103 °
2025-03-06 02:16:46,-28.2 °,-103 °
2025-03-06 02:17:06,-28.2 °,-103 °
2025-03-06 02:17:26,-28.2 °,-103 °
2025-03-06 02:17:46,-28.2 °,-103 °
2025-03-06 02:20:34,-28.2 °,-103 °
2025-03-06 02:23:16,-28.2 °,-103 °
2025-03-06 02:23:36,-28.2 °,-103 °
2025-03-06 02:23:56,-28.2 °,-103 °
2025-03-06 02:24:16,-28.2 °,-103 °
2025-03-06 02:24:36,-28.2 °,-103 °
2025-03-06 02:24:56,-28.2 °,-103 °
2025-03-06 02:25:16,-28.2 °,-103 °
2025-03-06 02:25:36,-28.2 °,-103 °
2025-03-06 02:25:56,-28.2 °,-103 °
2025-03-06 02:26:16,-28.2 °,-103 °
2025-03-06 02:26:36,-28.2 °,-103 °
2025-03-06 02:26:56,-28.2 °,-103 °
2025-03-06 02:27:16,-28.2 °,-103 °
2025-03-06 02:27:36,-28.2 °,-103 °
2025-03-06 02:27:56,-28.2 °,-103 °
2025-03-06 02:28:16,-28.2 °,-103 °
2025-03-06 02:28:36,-28.2 °,-103 °
2025-03-06 02:29:36,-28.2 °,-103 °
2025-03-06 02:29:56,-28.2 °,-103 °
2025-03-06 02:30:16,-28.2 °,-103 °
2025-03-06 02:30:36,-28.2 °,-103 °
2025-03-06 02:30:56,-28.2 °,-103 °
2025-03-06 02:31:16,-28.2 °,-103 °
2025-03-06 02:31:36,-28.2 °,-103 °
2025-03-06 02:31:56,-28.2 °,-103 °
2025-03-06 02:32:16,-28.3 °,-103 °
2025-03-06 02:32:36,-28.3 °,-103 °
2025-03-06 02:32:56,-28.3 °,-103 °
2025-03-06 02:33:16,-28.3 °,-103 °
2025-03-06 02:33:36,-28.3 °,-103 °
2025-03-06 02:46:06,-28.3 °,-103 °
2025-03-06 02:46:26,-28.3 °,-103 °
2025-03-06 02:47:06,-28.3 °,-103 °
2025-03-06 02:47:26,-28.3 °,-103 °
2025-03-06 02:47:46,-28.3 °,-103 °
2025-03-06 02:48:06,-28.3 °,-103 °
2025-03-06 02:48:26,-28.3 °,-103 °
2025-03-06 02:48:46,-28.3 °,-103 °
2025-03-06 02:49:06,-28.3 °,-103 °
2025-03-06 02:49:26,-28.3 °,-103 °
2025-03-06 02:49:46,-28.3 °,-103 °
2025-03-06 02:50:06,-28.3 °,-103 °
2025-03-06 02:50:26,-28.3 °,-103 °
2025-03-06 02:50:46,-28.3 °,-103 °
2025-03-06 02:51:06,-28.3 °,-103 °
2025-03-06 02:51:26,-28.3 °,-103 °
2025-03-06 02:51:46,-28.3 °,-103 °
2025-03-06 02:52:06,-28.3 °,-103 °
2025-03-06 02:52:26,-28.3 °,-103 °
2025-03-06 02:52:46,-28.3 °,-103 °
2025-03-06 02:53:06,-28.3 °,-103 °
2025-03-06 02:53:26,-28.3 °,-103 °
2025-03-06 02:53:46,-28.3 °,-103 °
2025-03-06 02:54:06,-28.3 °,-103 °
2025-03-06 02:54:26,-28.3 °,-103 °
2025-03-06 02:54:46,-28.3 °,-103 °
2025-03-06 02:55:06,-28.3 °,-103 °
2025-03-06 02:55:26,-28.3 °,-103 °
2025-03-06 02:55:46,-28.3 °,-103 °
2025-03-06 03:04:56,-28.3 °,-103 °
2025-03-06 03:05:16,-28.3 °,-103 °
2025-03-06 03:06:16,-28.3 °,-103 °
2025-03-06 03:06:36,-28.3 °,-103 °
2025-03-06 03:07:16,-28.3 °,-103 °
2025-03-06 03:07:36,-28.3 °,-103 °
2025-03-06 03:07:56,-28.3 °,-103 °
2025-03-06 03:08:16,-28.3 °,-103 °
2025-03-06 03:08:36,-28.3 °,-103 °
2025-03-06 03:08:56,-28.3 °,-103 °
2025-03-06 03:09:16,-28.3 °,-103 °
2025-03-06 03:09:36,-28.3 °,-103 °
2025-03-06 03:09:56,-28.3 °,-103 °
2025-03-06 03:10:16,-28.3 °,-103 °
2025-03-06 03:10:56,-28.3 °,-103 °
2025-03-06 03:11:16,-28.3 °,-103 °
2025-03-06 03:11:36,-28.3 °,-103 °
2025-03-06 03:11:56,-28.3 °,-103 °
2025-03-06 03:12:16,-28.3 °,-103 °
2025-03-06 03:12:36,-28.3 °,-103 °
2025-03-06 03:12:56,-28.3 °,-103 °
2025-03-06 03:13:16,-28.3 °,-103 °
2025-03-06 03:13:36,-28.3 °,-103 °
2025-03-06 03:13:56,-28.3 °,-103 °
2025-03-06 03:14:16,-28.3 °,-103 °
2025-03-06 03:14:36,-28.3 °,-103 °
2025-03-06 03:14:56,-28.3 °,-103 °
2025-03-06 03:15:16,-28.3 °,-103 °
2025-03-06 03:15:36,-28.3 °,-103 °
2025-03-06 03:15:56,-28.3 °,-103 °
2025-03-06 03:19:04,-28.3 °,-103 °
2025-03-06 03:19:24,-28.3 °,-103 °
2025-03-06 03:24:46,-28.3 °,-103 °
2025-03-06 03:25:06,-28.3 °,-103 °
2025-03-06 03:25:26,-28.3 °,-103 °
2025-03-06 03:26:06,-28.3 °,-103 °
2025-03-06 03:26:26,-28.3 °,-102 °
2025-03-06 03:27:06,-28.3 °,-102 °
2025-03-06 03:27:26,-28.3 °,-102 °
2025-03-06 03:27:46,-28.3 °,-102 °
2025-03-06 03:28:06,-28.3 °,-102 °
2025-03-06 03:28:26,-28.3 °,-102 °
2025-03-06 03:28:46,-28.3 °,-102 °
2025-03-06 03:29:06,-28.3 °,-102 °
2025-03-06 03:29:26,-28.3 °,-102 °
2025-03-06 03:29:46,-28.3 °,-102 °
2025-03-06 03:30:06,-28.3 °,-102 °
2025-03-06 03:30:26,-28.3 °,-102 °
2025-03-06 03:30:46,-28.3 °,-102 °
2025-03-06 03:31:06,-28.3 °,-102 °
2025-03-06 03:31:26,-28.3 °,-102 °
2025-03-06 03:31:46,-28.3 °,-102 °
2025-03-06 03:32:06,-28.3 °,-102 °
2025-03-06 03:32:26,-28.3 °,-102 °
2025-03-06 03:32:46,-28.3 °,-102 °
2025-03-06 03:33:06,-28.3 °,-102 °
2025-03-06 03:33:26,-28.3 °,-102 °
2025-03-06 03:33:46,-28.3 °,-102 °
2025-03-06 03:34:06,-28.3 °,-102 °
2025-03-06 03:38:36,-28.3 °,-102 °
2025-03-06 03:38:56,-28.3 °,-102 °
2025-03-06 03:39:36,-28.3 °,-102 °
2025-03-06 03:39:56,-28.3 °,-102 °
2025-03-06 03:40:16,-28.3 °,-102 °
2025-03-06 03:40:36,-28.3 °,-102 °
2025-03-06 03:40:56,-28.3 °,-102 °
2025-03-06 03:41:16,-28.3 °,-102 °
2025-03-06 03:41:36,-28.3 °,-102 °
2025-03-06 03:41:56,-28.3 °,-102 °
2025-03-06 03:42:16,-28.3 °,-102 °
2025-03-06 03:42:56,-28.3 °,-102 °
2025-03-06 03:43:16,-28.3 °,-102 °
2025-03-06 03:43:36,-28.3 °,-102 °
2025-03-06 03:43:56,-28.3 °,-102 °
2025-03-06 03:44:16,-28.3 °,-102 °
2025-03-06 03:44:36,-28.3 °,-102 °
2025-03-06 03:44:56,-28.3 °,-102 °
2025-03-06 03:45:16,-28.3 °,-102 °
2025-03-06 03:45:36,-28.3 °,-102 °
2025-03-06 03:45:56,-28.3 °,-102 °
2025-03-06 03:46:16,-28.3 °,-102 °
2025-03-06 03:46:36,-28.3 °,-102 °
2025-03-06 03:46:56,-28.3 °,-102 °
2025-03-06 03:58:06,-28.3 °,-102 °
2025-03-06 03:58:26,-28.3 °,-102 °
2025-03-06 03:59:06,-28.3 °,-102 °
2025-03-06 03:59:26,-28.3 °,-102 °
2025-03-06 03:59:46,-28.3 °,-102 °
2025-03-06 04:00:06,-28.3 °,-102 °
2025-03-06 04:00:26,-28.3 °,-102 °
2025-03-06 04:00:46,-28.3 °,-102 °
2025-03-06 04:01:06,-28.3 °,-102 °
2025-03-06 04:01:26,-28.3 °,-102 °
2025-03-06 04:01:46,-28.3 °,-102 °
2025-03-06 04:02:06,-28.3 °,-102 °
2025-03-06 04:02:26,-28.3 °,-102 °
2025-03-06 04:02:46,-28.3 °,-102 °
2025-03-06 04:03:06,-28.3 °,-102 °
2025-03-06 04:03:26,-28.3 °,-102 °
2025-03-06 04:03:46,-28.3 °,-102 °
2025-03-06 04:04:06,-28.3 °,-102 °
2025-03-06 04:04:26,-28.3 °,-102 °
2025-03-06 04:04:46,-28.3 °,-102 °
2025-03-06 04:05:26,-28.3 °,-102 °
2025-03-06 04:05:46,-28.3 °,-102 °
2025-03-06 04:06:06,-28.3 °,-102 °
2025-03-06 04:06:36,-28.3 °,-102 °
2025-03-06 04:06:56,-28.3 °,-102 °
2025-03-06 04:07:16,-28.3 °,-102 °
2025-03-06 04:07:36,-28.3 °,-102 °
2025-03-06 04:07:56,-28.3 °,-102 °
2025-03-06 04:08:16,-28.3 °,-102 °
2025-03-06 04:08:36,-28.3 °,-102 °
2025-03-06 04:08:56,-28.3 °,-102 °
2025-03-06 04:09:16,-28.3 °,-102 °
2025-03-06 04:10:16,-28.3 °,-102 °
2025-03-06 04:10:36,-28.3 °,-102 °
2025-03-06 04:10:56,-28.3 °,-102 °
2025-03-06 07:26:46,-28.5 °,-99.9 °
2025-03-06 07:27:26,-28.5 °,-99.8 °
2025-03-06 07:30:26,-28.5 °,-99.8 °
2025-03-06 07:30:46,-28.5 °,-99.8 °
2025-03-06 07:31:26,-28.5 °,-99.8 °
2025-03-06 07:31:46,-28.5 °,-99.8 °
2025-03-06 07:32:06,-28.5 °,-99.8 °
