sep=,
2025-03-05 17:36:37,-27.6 °,-109 °
2025-03-05 17:36:57,-27.6 °,-109 °
2025-03-05 17:37:17,-27.6 °,-109 °
2025-03-05 17:37:37,-27.6 °,-109 °
2025-03-05 17:37:57,-27.6 °,-109 °
2025-03-05 17:38:17,-27.6 °,-109 °
2025-03-05 17:38:37,-27.6 °,-109 °
2025-03-05 17:38:57,-27.6 °,-109 °
2025-03-05 17:39:17,-27.6 °,-109 °
2025-03-05 17:39:37,-27.6 °,-109 °
2025-03-05 17:39:57,-27.6 °,-109 °
2025-03-05 17:40:17,-27.6 °,-109 °
2025-03-05 17:40:37,-27.6 °,-109 °
2025-03-05 17:40:57,-27.6 °,-109 °
2025-03-05 17:41:17,-27.6 °,-109 °
2025-03-05 17:41:37,-27.6 °,-109 °
2025-03-05 17:41:57,-27.6 °,-109 °
2025-03-05 17:42:17,-27.6 °,-109 °
2025-03-05 17:42:37,-27.6 °,-109 °
2025-03-05 17:42:57,-27.6 °,-109 °
2025-03-05 17:43:17,-27.6 °,-109 °
2025-03-05 17:43:37,-27.6 °,-109 °
2025-03-05 17:43:57,-27.6 °,-109 °
2025-03-05 17:44:17,-27.6 °,-109 °
2025-03-05 17:44:37,-27.6 °,-109 °
2025-03-05 17:44:57,-27.6 °,-109 °
2025-03-05 17:45:17,-27.6 °,-109 °
2025-03-05 17:45:46,-27.6 °,-109 °
2025-03-05 17:46:06,-27.6 °,-109 °
2025-03-05 17:46:26,-27.6 °,-109 °
2025-03-05 17:46:46,-27.6 °,-109 °
2025-03-05 17:47:07,-27.6 °,-109 °
2025-03-05 17:47:27,-27.6 °,-109 °
2025-03-05 17:47:47,-27.6 °,-109 °
2025-03-05 17:48:07,-27.6 °,-109 °
2025-03-05 17:48:27,-27.6 °,-109 °
2025-03-05 17:48:47,-27.6 °,-109 °
2025-03-05 17:49:07,-27.6 °,-109 °
2025-03-05 17:49:27,-27.6 °,-109 °
2025-03-05 17:49:47,-27.6 °,-109 °
2025-03-05 17:50:07,-27.6 °,-109 °
2025-03-05 17:50:27,-27.6 °,-109 °
2025-03-05 17:50:47,-27.6 °,-109 °
2025-03-05 17:51:07,-27.6 °,-109 °
2025-03-05 17:51:27,-27.6 °,-109 °
2025-03-05 17:51:47,-27.6 °,-109 °
2025-03-05 17:52:07,-27.6 °,-109 °
2025-03-05 17:52:27,-27.6 °,-109 °
2025-03-05 17:52:56,-27.6 °,-109 °
2025-03-05 17:53:16,-27.6 °,-109 °
2025-03-05 17:53:36,-27.6 °,-109 °
2025-03-05 17:53:56,-27.6 °,-109 °
2025-03-05 17:54:16,-27.6 °,-109 °
2025-03-05 17:54:36,-27.6 °,-109 °
2025-03-05 17:54:57,-27.6 °,-109 °
2025-03-05 17:55:17,-27.6 °,-109 °
2025-03-05 17:55:37,-27.6 °,-109 °
2025-03-05 17:55:57,-27.6 °,-109 °
2025-03-05 17:56:17,-27.6 °,-109 °
2025-03-05 17:56:27,-27.6 °,-109 °
2025-03-05 18:06:56,-27.6 °,-109 °
2025-03-05 18:07:16,-27.6 °,-109 °
2025-03-05 18:07:56,-27.6 °,-109 °
2025-03-05 18:08:16,-27.6 °,-109 °
2025-03-05 18:08:36,-27.6 °,-109 °
2025-03-05 18:09:04,-27.6 °,-109 °
2025-03-05 18:09:24,-27.6 °,-109 °
2025-03-05 18:09:44,-27.6 °,-109 °
2025-03-05 18:10:04,-27.6 °,-109 °
2025-03-05 18:11:04,-27.6 °,-109 °
2025-03-05 18:11:24,-27.6 °,-109 °
2025-03-05 18:11:44,-27.6 °,-109 °
2025-03-05 18:12:04,-27.6 °,-109 °
2025-03-05 18:12:26,-27.6 °,-109 °
2025-03-05 18:12:46,-27.6 °,-109 °
2025-03-05 18:12:56,-27.6 °,-109 °
2025-03-05 18:13:16,-27.6 °,-109 °
2025-03-05 18:13:36,-27.6 °,-109 °
2025-03-05 18:13:56,-27.6 °,-109 °
2025-03-05 18:14:16,-27.6 °,-109 °
2025-03-05 18:14:36,-27.6 °,-109 °
2025-03-05 18:14:56,-27.6 °,-109 °
2025-03-05 18:15:16,-27.6 °,-109 °
2025-03-05 18:15:36,-27.6 °,-109 °
2025-03-05 18:15:56,-27.6 °,-109 °
2025-03-05 18:16:16,-27.6 °,-109 °
2025-03-05 18:16:36,-27.6 °,-109 °
2025-03-05 18:16:56,-27.6 °,-108 °
2025-03-05 18:17:16,-27.6 °,-108 °
2025-03-05 18:17:44,-27.6 °,-108 °
2025-03-05 18:17:56,-27.6 °,-108 °
2025-03-05 18:18:24,-27.6 °,-108 °
2025-03-05 18:18:44,-27.6 °,-108 °
2025-03-05 18:19:04,-27.6 °,-108 °
2025-03-05 18:19:24,-27.6 °,-108 °
2025-03-05 18:19:44,-27.6 °,-108 °
2025-03-05 18:20:06,-27.6 °,-108 °
2025-03-05 18:20:46,-27.6 °,-108 °
2025-03-05 18:21:06,-27.6 °,-108 °
2025-03-05 18:21:26,-27.6 °,-108 °
2025-03-05 18:21:46,-27.6 °,-108 °
2025-03-05 18:22:06,-27.6 °,-108 °
2025-03-05 18:22:26,-27.6 °,-108 °
2025-03-05 18:22:46,-27.6 °,-108 °
2025-03-05 18:23:06,-27.6 °,-108 °
2025-03-05 18:23:26,-27.6 °,-108 °
2025-03-05 18:23:46,-27.6 °,-108 °
2025-03-05 18:24:06,-27.6 °,-108 °
2025-03-05 18:24:26,-27.6 °,-108 °
2025-03-05 18:24:46,-27.6 °,-108 °
2025-03-05 18:25:06,-27.6 °,-108 °
2025-03-05 18:25:26,-27.6 °,-108 °
2025-03-05 18:25:46,-27.6 °,-108 °
2025-03-05 18:26:06,-27.6 °,-108 °
2025-03-05 18:26:26,-27.6 °,-108 °
2025-03-05 18:26:46,-27.6 °,-108 °
2025-03-05 18:27:06,-27.6 °,-108 °
2025-03-05 18:27:26,-27.6 °,-108 °
2025-03-05 18:27:46,-27.6 °,-108 °
2025-03-05 18:28:06,-27.6 °,-108 °
2025-03-05 18:28:26,-27.6 °,-108 °
2025-03-05 18:28:46,-27.6 °,-108 °
2025-03-05 18:29:06,-27.6 °,-108 °
2025-03-05 18:29:26,-27.6 °,-108 °
2025-03-05 18:29:46,-27.6 °,-108 °
2025-03-05 18:30:06,-27.6 °,-108 °
2025-03-05 18:30:26,-27.6 °,-108 °
2025-03-05 18:30:46,-27.6 °,-108 °
2025-03-05 18:31:06,-27.6 °,-108 °
2025-03-05 18:31:26,-27.6 °,-108 °
2025-03-05 18:31:46,-27.6 °,-108 °
2025-03-05 18:32:06,-27.6 °,-108 °
2025-03-05 18:32:26,-27.6 °,-108 °
2025-03-05 18:32:46,-27.6 °,-108 °
2025-03-05 18:33:06,-27.6 °,-108 °
2025-03-05 18:33:54,-27.8 °,-109 °
2025-03-05 18:34:14,-28.0 °,-109 °
2025-03-05 18:34:54,-28.2 °,-110 °
2025-03-05 18:35:14,-28.3 °,-110 °
2025-03-05 18:35:36,-28.4 °,-110 °
2025-03-05 18:35:56,-28.6 °,-111 °
2025-03-05 18:36:16,-28.7 °,-111 °
2025-03-05 18:36:36,-28.8 °,-111 °
2025-03-05 18:36:56,-28.9 °,-111 °
2025-03-05 18:37:16,-29.0 °,-112 °
2025-03-05 18:37:36,-29.1 °,-112 °
2025-03-05 18:37:56,-29.2 °,-112 °
2025-03-05 18:38:16,-29.3 °,-113 °
2025-03-05 18:38:36,-29.5 °,-113 °
2025-03-05 18:38:56,-29.6 °,-113 °
2025-03-05 18:39:16,-29.7 °,-114 °
2025-03-05 18:39:36,-29.8 °,-114 °
2025-03-05 18:39:56,-29.9 °,-114 °
2025-03-05 18:40:16,-30.0 °,-114 °
2025-03-05 18:40:36,-30.1 °,-115 °
2025-03-05 18:40:56,-30.2 °,-115 °
2025-03-05 18:41:16,-30.3 °,-115 °
2025-03-05 18:41:36,-30.4 °,-116 °
2025-03-05 18:41:56,-30.5 °,-116 °
2025-03-05 18:42:16,-30.6 °,-116 °
2025-03-05 18:42:36,-30.7 °,-117 °
2025-03-05 18:42:56,-30.8 °,-117 °
2025-03-05 18:43:16,-30.9 °,-117 °
2025-03-05 18:43:36,-31.0 °,-117 °
2025-03-05 18:43:56,-31.1 °,-118 °
2025-03-05 18:44:16,-31.2 °,-118 °
2025-03-05 18:44:36,-31.3 °,-118 °
2025-03-05 18:44:56,-31.4 °,-119 °
2025-03-05 18:45:16,-31.5 °,-119 °
2025-03-05 18:45:36,-31.6 °,-119 °
2025-03-05 18:46:04,-31.7 °,-120 °
2025-03-05 18:46:24,-31.8 °,-120 °
2025-03-05 18:46:44,-31.9 °,-120 °
2025-03-05 18:47:04,-32.0 °,-121 °
2025-03-05 18:47:26,-32.1 °,-121 °
2025-03-05 18:47:46,-32.2 °,-121 °
2025-03-05 18:48:06,-32.2 °,-122 °
2025-03-05 18:48:26,-32.3 °,-122 °
2025-03-05 18:48:46,-32.4 °,-122 °
2025-03-05 18:49:06,-32.5 °,-123 °
2025-03-05 18:49:26,-32.6 °,-123 °
2025-03-05 19:09:58,-34.7 °,-132 °
2025-03-05 19:10:18,-34.7 °,-132 °
2025-03-05 19:10:38,-34.7 °,-132 °
2025-03-05 19:10:58,-34.7 °,-132 °
2025-03-05 19:11:18,-34.7 °,-132 °
2025-03-05 19:11:38,-34.7 °,-132 °
2025-03-05 19:11:48,-34.7 °,-132 °
2025-03-05 19:12:08,-34.7 °,-132 °
2025-03-05 19:12:28,-34.7 °,-132 °
2025-03-05 19:12:48,-34.7 °,-132 °
2025-03-05 19:13:08,-34.7 °,-132 °
2025-03-05 19:13:28,-34.7 °,-132 °
2025-03-05 19:13:48,-34.7 °,-132 °
2025-03-05 19:15:17,-34.7 °,-132 °
2025-03-05 19:15:37,-34.7 °,-132 °
2025-03-05 19:15:57,-34.7 °,-132 °
2025-03-05 19:16:17,-34.7 °,-132 °
2025-03-05 19:16:37,-34.7 °,-132 °
2025-03-05 19:16:58,-34.7 °,-132 °
2025-03-05 19:17:18,-34.7 °,-132 °
2025-03-05 19:17:38,-34.7 °,-132 °
2025-03-05 19:17:58,-34.7 °,-132 °
2025-03-05 19:18:18,-34.7 °,-132 °
2025-03-05 19:18:38,-34.7 °,-132 °
2025-03-05 19:18:58,-34.7 °,-132 °
2025-03-05 19:19:18,-34.7 °,-132 °
2025-03-05 19:19:38,-34.7 °,-132 °
2025-03-05 19:19:58,-34.7 °,-132 °
2025-03-05 19:20:18,-34.7 °,-132 °
2025-03-05 19:20:38,-34.7 °,-132 °
2025-03-05 19:20:58,-34.7 °,-132 °
2025-03-05 19:21:18,-34.7 °,-132 °
2025-03-05 19:21:38,-34.7 °,-132 °
2025-03-05 19:21:58,-34.7 °,-132 °
2025-03-05 19:22:18,-34.7 °,-132 °
2025-03-05 19:22:38,-34.7 °,-132 °
2025-03-05 19:22:58,-34.7 °,-132 °
2025-03-05 19:23:18,-34.7 °,-132 °
2025-03-05 19:23:38,-34.7 °,-132 °
2025-03-05 19:23:58,-34.7 °,-132 °
2025-03-05 19:24:18,-34.7 °,-132 °
2025-03-05 19:24:38,-34.7 °,-132 °
2025-03-05 19:24:58,-34.7 °,-132 °
2025-03-05 19:25:18,-34.7 °,-132 °
2025-03-05 19:25:38,-34.7 °,-132 °
2025-03-05 19:25:58,-34.7 °,-131 °
2025-03-05 19:26:18,-34.7 °,-131 °
2025-03-05 19:26:38,-34.7 °,-131 °
2025-03-05 19:26:58,-34.7 °,-131 °
2025-03-05 19:27:18,-34.7 °,-131 °
2025-03-05 19:27:38,-34.7 °,-131 °
2025-03-05 19:27:58,-34.7 °,-131 °
2025-03-05 19:28:18,-34.7 °,-131 °
2025-03-05 19:28:38,-34.7 °,-131 °
2025-03-05 19:28:58,-34.7 °,-131 °
2025-03-05 19:29:47,-34.7 °,-131 °
2025-03-05 19:30:07,-34.7 °,-131 °
2025-03-05 19:30:27,-34.7 °,-131 °
2025-03-05 19:30:47,-34.7 °,-131 °
2025-03-05 19:31:07,-34.7 °,-131 °
2025-03-05 19:31:27,-34.7 °,-131 °
2025-03-05 19:31:48,-34.7 °,-131 °
2025-03-05 19:32:08,-34.7 °,-131 °
2025-03-05 19:32:28,-34.7 °,-131 °
2025-03-05 19:32:48,-34.7 °,-131 °
2025-03-05 19:33:08,-34.7 °,-131 °
2025-03-05 19:33:28,-34.7 °,-131 °
2025-03-05 19:33:48,-34.7 °,-131 °
2025-03-05 19:34:08,-34.7 °,-131 °
2025-03-05 19:34:28,-34.7 °,-131 °
2025-03-05 19:34:48,-34.7 °,-131 °
2025-03-05 19:35:08,-34.7 °,-131 °
2025-03-05 19:35:28,-34.7 °,-131 °
2025-03-05 19:35:48,-34.7 °,-131 °
2025-03-05 19:36:08,-34.7 °,-131 °
2025-03-05 19:36:28,-34.7 °,-131 °
2025-03-05 19:36:48,-34.7 °,-131 °
2025-03-05 19:37:08,-34.7 °,-131 °
2025-03-05 19:37:28,-34.7 °,-131 °
2025-03-05 19:37:48,-34.7 °,-131 °
2025-03-05 19:38:08,-34.7 °,-131 °
2025-03-05 19:38:28,-34.7 °,-131 °
2025-03-05 19:38:48,-34.7 °,-131 °
2025-03-05 19:39:08,-34.7 °,-131 °
2025-03-05 19:39:28,-34.7 °,-131 °
2025-03-05 19:39:48,-34.7 °,-131 °
2025-03-05 19:40:18,-34.7 °,-131 °
2025-03-05 19:40:38,-34.7 °,-131 °
2025-03-05 19:40:58,-34.7 °,-131 °
2025-03-05 20:01:43,-34.8 °,-131 °
2025-03-05 20:02:03,-34.8 °,-131 °
2025-03-05 20:02:23,-34.8 °,-131 °
2025-03-05 20:02:43,-34.8 °,-131 °
2025-03-05 20:03:03,-34.8 °,-131 °
2025-03-05 20:03:23,-34.8 °,-131 °
2025-03-05 20:03:43,-34.8 °,-131 °
2025-03-05 20:04:03,-34.8 °,-131 °
2025-03-05 20:04:23,-34.8 °,-131 °
2025-03-05 20:04:43,-34.8 °,-131 °
2025-03-05 20:05:03,-34.8 °,-131 °
2025-03-05 20:05:23,-34.8 °,-131 °
2025-03-05 20:05:43,-34.8 °,-131 °
2025-03-05 20:11:03,-34.8 °,-131 °
2025-03-05 20:11:31,-34.8 °,-131 °
2025-03-05 20:11:51,-34.8 °,-131 °
2025-03-05 20:12:11,-34.8 °,-131 °
2025-03-05 20:12:33,-34.8 °,-131 °
2025-03-05 20:12:53,-34.8 °,-131 °
2025-03-05 20:13:13,-34.8 °,-131 °
2025-03-05 20:13:33,-34.8 °,-131 °
2025-03-05 20:13:53,-34.8 °,-131 °
2025-03-05 20:14:13,-34.8 °,-131 °
2025-03-05 20:14:33,-34.8 °,-131 °
2025-03-05 20:14:53,-34.8 °,-131 °
2025-03-05 20:15:13,-34.8 °,-131 °
2025-03-05 20:15:33,-34.8 °,-131 °
2025-03-05 20:15:53,-34.8 °,-131 °
2025-03-05 20:16:13,-34.8 °,-131 °
2025-03-05 20:16:33,-34.8 °,-131 °
2025-03-05 20:16:53,-34.8 °,-131 °
2025-03-05 20:17:13,-34.8 °,-131 °
2025-03-05 20:17:33,-34.8 °,-131 °
2025-03-05 20:17:53,-34.8 °,-131 °
2025-03-05 20:18:13,-34.8 °,-131 °
2025-03-05 20:18:33,-34.8 °,-131 °
2025-03-05 20:18:53,-34.8 °,-131 °
2025-03-05 20:19:13,-34.8 °,-131 °
2025-03-05 20:19:33,-34.8 °,-131 °
2025-03-05 20:19:53,-34.8 °,-131 °
2025-03-05 20:20:13,-34.8 °,-131 °
2025-03-05 20:20:33,-34.8 °,-131 °
2025-03-05 20:20:53,-34.8 °,-131 °
2025-03-05 20:21:13,-34.8 °,-131 °
2025-03-05 20:21:33,-34.8 °,-131 °
2025-03-05 20:22:01,-34.8 °,-131 °
2025-03-05 20:22:21,-34.8 °,-131 °
2025-03-05 20:22:41,-34.8 °,-131 °
2025-03-05 20:23:01,-34.8 °,-131 °
2025-03-05 20:23:23,-34.8 °,-131 °
2025-03-05 20:23:43,-34.8 °,-131 °
2025-03-05 20:24:03,-34.8 °,-131 °
2025-03-05 20:24:23,-34.8 °,-131 °
2025-03-05 20:24:43,-34.8 °,-131 °
2025-03-05 20:45:06,-34.9 °,-131 °
2025-03-05 20:45:26,-34.9 °,-131 °
2025-03-05 20:45:46,-34.9 °,-131 °
2025-03-05 20:46:06,-34.9 °,-131 °
2025-03-05 20:46:26,-34.9 °,-131 °
2025-03-05 20:46:44,-34.9 °,-131 °
2025-03-05 20:47:04,-34.9 °,-131 °
2025-03-05 20:47:24,-34.9 °,-131 °
2025-03-05 20:48:06,-34.9 °,-131 °
2025-03-05 20:48:26,-34.9 °,-131 °
2025-03-05 20:48:46,-34.9 °,-131 °
2025-03-05 20:49:06,-34.9 °,-131 °
2025-03-05 20:49:26,-34.9 °,-131 °
2025-03-05 20:49:46,-34.9 °,-131 °
2025-03-05 20:50:06,-34.9 °,-131 °
2025-03-05 20:50:26,-34.9 °,-131 °
2025-03-05 20:50:46,-34.9 °,-131 °
2025-03-05 20:51:06,-34.9 °,-131 °
2025-03-05 20:51:26,-34.9 °,-131 °
2025-03-05 20:51:46,-34.9 °,-131 °
2025-03-05 20:52:06,-34.9 °,-131 °
2025-03-05 20:52:26,-34.9 °,-131 °
2025-03-05 20:52:46,-34.9 °,-131 °
2025-03-05 20:53:06,-34.9 °,-131 °
2025-03-05 20:53:26,-34.9 °,-131 °
2025-03-05 20:53:46,-34.9 °,-131 °
2025-03-05 20:54:06,-34.9 °,-131 °
2025-03-05 20:54:26,-34.9 °,-131 °
2025-03-05 20:54:46,-34.9 °,-131 °
2025-03-05 20:55:06,-34.9 °,-131 °
2025-03-05 20:55:26,-34.9 °,-131 °
2025-03-05 20:55:46,-34.9 °,-131 °
2025-03-05 20:56:06,-34.9 °,-131 °
2025-03-05 20:56:26,-34.9 °,-131 °
2025-03-05 20:56:46,-34.9 °,-131 °
2025-03-05 20:57:14,-34.9 °,-131 °
2025-03-05 20:57:34,-34.9 °,-131 °
2025-03-05 20:57:54,-34.9 °,-131 °
2025-03-05 20:58:14,-34.9 °,-131 °
2025-03-05 20:58:34,-34.9 °,-131 °
2025-03-05 20:59:14,-34.9 °,-131 °
2025-03-05 20:59:36,-34.9 °,-131 °
2025-03-05 20:59:56,-34.9 °,-131 °
2025-03-05 21:00:16,-34.9 °,-131 °
2025-03-05 21:00:36,-34.9 °,-131 °
2025-03-05 21:00:56,-34.9 °,-131 °
2025-03-05 21:01:16,-34.9 °,-131 °
2025-03-05 21:01:36,-34.9 °,-131 °
2025-03-05 21:01:56,-34.9 °,-131 °
2025-03-05 21:02:16,-34.9 °,-131 °
2025-03-05 21:02:36,-34.9 °,-131 °
2025-03-05 21:02:56,-34.9 °,-131 °
2025-03-05 21:03:16,-34.9 °,-130 °
2025-03-05 21:03:36,-34.9 °,-130 °
2025-03-05 21:03:56,-34.9 °,-130 °
2025-03-05 21:04:16,-34.9 °,-130 °
2025-03-05 21:04:36,-34.9 °,-130 °
2025-03-05 21:04:56,-34.9 °,-130 °
2025-03-05 21:05:16,-34.9 °,-130 °
2025-03-05 21:05:36,-34.9 °,-130 °
2025-03-05 21:05:56,-34.9 °,-130 °
2025-03-05 21:06:16,-34.9 °,-130 °
2025-03-05 21:06:36,-34.9 °,-130 °
2025-03-05 21:06:56,-34.9 °,-130 °
2025-03-05 21:07:16,-34.9 °,-130 °
2025-03-05 21:07:36,-34.9 °,-130 °
2025-03-05 21:07:56,-34.9 °,-130 °
2025-03-05 21:08:16,-34.9 °,-130 °
2025-03-05 21:08:36,-34.9 °,-130 °
2025-03-05 21:08:56,-34.9 °,-130 °
2025-03-05 21:09:16,-34.9 °,-130 °
2025-03-05 21:09:36,-34.9 °,-130 °
2025-03-05 21:09:56,-34.9 °,-130 °
2025-03-05 21:10:16,-34.9 °,-130 °
2025-03-05 21:10:36,-34.9 °,-130 °
2025-03-05 21:10:56,-34.9 °,-130 °
2025-03-05 21:11:16,-34.9 °,-130 °
2025-03-05 21:12:04,-34.9 °,-130 °
2025-03-05 21:12:24,-34.9 °,-130 °
2025-03-05 21:12:44,-34.9 °,-130 °
2025-03-05 21:13:04,-34.9 °,-130 °
2025-03-05 21:13:24,-34.9 °,-130 °
2025-03-05 21:13:44,-34.9 °,-130 °
2025-03-05 21:14:06,-34.9 °,-130 °
2025-03-05 21:14:26,-34.9 °,-130 °
2025-03-05 21:14:46,-34.9 °,-130 °
2025-03-05 21:15:06,-34.9 °,-130 °
2025-03-05 21:15:26,-34.9 °,-130 °
2025-03-05 21:15:46,-34.9 °,-130 °
2025-03-05 21:16:06,-34.9 °,-130 °
2025-03-05 21:16:26,-34.9 °,-130 °
