sep=,
2024-12-12 14:29:55,0.488 °,179 °
2024-12-12 14:30:15,0.487 °,179 °
2024-12-12 14:30:35,0.486 °,179 °
2024-12-12 14:30:58,0.485 °,179 °
2024-12-12 14:31:17,0.484 °,179 °
2024-12-12 14:31:38,0.483 °,179 °
2024-12-12 14:31:58,0.481 °,179 °
2024-12-12 14:32:17,0.480 °,179 °
2024-12-12 14:32:37,0.479 °,179 °
2024-12-12 14:32:58,0.478 °,179 °
2024-12-12 14:33:21,0.477 °,179 °
2024-12-12 14:33:42,0.475 °,179 °
2024-12-12 14:34:02,0.474 °,179 °
2024-12-12 14:34:25,0.473 °,179 °
2024-12-12 14:34:45,0.472 °,179 °
2024-12-12 14:35:05,0.471 °,179 °
2024-12-12 14:35:28,0.469 °,179 °
2024-12-12 14:35:50,0.468 °,179 °
2024-12-12 14:36:11,0.467 °,179 °
2024-12-12 14:36:32,0.466 °,179 °
2024-12-12 14:36:52,0.465 °,179 °
2024-12-12 14:37:13,0.464 °,179 °
2024-12-12 14:37:32,0.462 °,179 °
2024-12-12 14:37:55,0.461 °,179 °
2024-12-12 14:38:15,0.460 °,179 °
2024-12-12 14:38:37,0.459 °,179 °
2024-12-12 14:38:58,0.458 °,179 °
2024-12-12 14:39:17,0.456 °,179 °
2024-12-12 14:39:41,0.455 °,179 °
2024-12-12 14:40:02,0.454 °,179 °
2024-12-12 14:40:21,0.453 °,179 °
2024-12-12 14:40:43,0.452 °,179 °
2024-12-12 14:41:02,0.450 °,179 °
2024-12-12 14:41:22,0.449 °,179 °
2024-12-12 14:41:42,0.448 °,179 °
2024-12-12 14:42:03,0.447 °,179 °
2024-12-12 14:42:25,0.446 °,179 °
2024-12-12 14:42:45,0.445 °,179 °
2024-12-12 14:43:05,0.444 °,179 °
2024-12-12 14:43:27,0.442 °,179 °
2024-12-12 14:43:47,0.441 °,179 °
2024-12-12 14:44:11,0.440 °,179 °
2024-12-12 14:44:31,0.439 °,179 °
2024-12-12 14:44:51,0.437 °,179 °
2024-12-12 14:45:12,0.436 °,179 °
2024-12-12 14:45:35,0.435 °,179 °
2024-12-12 14:45:55,0.434 °,179 °
2024-12-12 14:46:15,0.433 °,179 °
2024-12-12 14:46:35,0.431 °,179 °
2024-12-12 14:46:58,0.430 °,179 °
2024-12-12 14:47:17,0.429 °,179 °
2024-12-12 14:47:37,0.428 °,179 °
2024-12-12 14:47:58,0.427 °,179 °
2024-12-12 14:48:17,0.426 °,179 °
2024-12-12 14:48:38,0.425 °,179 °
2024-12-12 14:48:57,0.423 °,179 °
2024-12-12 14:49:21,0.422 °,179 °
2024-12-12 14:49:42,0.421 °,179 °
2024-12-12 14:50:02,0.420 °,179 °
2024-12-12 14:50:23,0.419 °,179 °
2024-12-12 14:50:45,0.417 °,179 °
2024-12-12 14:51:05,0.416 °,179 °
2024-12-12 14:51:27,0.415 °,179 °
2024-12-12 14:51:48,0.414 °,179 °
2024-12-12 14:52:08,0.413 °,179 °
2024-12-12 14:52:27,0.411 °,179 °
2024-12-12 14:52:51,0.410 °,179 °
2024-12-12 14:53:11,0.409 °,179 °
2024-12-12 14:53:32,0.408 °,179 °
2024-12-12 14:53:52,0.407 °,179 °
2024-12-12 14:54:13,0.406 °,179 °
2024-12-12 14:54:33,0.404 °,179 °
2024-12-12 14:54:53,0.403 °,179 °
2024-12-12 14:55:13,0.402 °,179 °
2024-12-12 14:55:33,0.401 °,179 °
2024-12-12 14:55:55,0.400 °,179 °
2024-12-12 14:56:15,0.399 °,179 °
2024-12-12 14:56:35,0.397 °,179 °
2024-12-12 14:56:55,0.396 °,179 °
2024-12-12 14:57:17,0.395 °,179 °
2024-12-12 14:57:37,0.394 °,179 °
2024-12-12 14:57:57,0.393 °,179 °
2024-12-12 14:58:21,0.391 °,179 °
2024-12-12 14:58:41,0.390 °,179 °
2024-12-12 14:59:02,0.389 °,179 °
2024-12-12 14:59:23,0.388 °,179 °
2024-12-12 14:59:42,0.387 °,179 °
2024-12-12 15:00:03,0.386 °,179 °
2024-12-12 15:00:22,0.385 °,179 °
2024-12-12 15:00:45,0.383 °,179 °
2024-12-12 15:01:05,0.382 °,179 °
2024-12-12 15:01:27,0.381 °,179 °
2024-12-12 15:01:48,0.380 °,179 °
2024-12-12 15:02:07,0.379 °,179 °
2024-12-12 15:02:28,0.377 °,179 °
2024-12-12 15:02:48,0.376 °,179 °
2024-12-12 15:03:11,0.375 °,179 °
2024-12-12 15:03:35,0.374 °,179 °
2024-12-12 15:03:55,0.372 °,179 °
2024-12-12 15:04:17,0.371 °,179 °
2024-12-12 15:04:38,0.370 °,179 °
2024-12-12 15:04:58,0.369 °,179 °
2024-12-12 15:05:17,0.368 °,179 °
2024-12-12 15:05:38,0.367 °,179 °
2024-12-12 15:05:58,0.365 °,179 °
2024-12-12 15:06:21,0.364 °,179 °
2024-12-12 15:06:42,0.363 °,179 °
2024-12-12 15:07:03,0.362 °,179 °
2024-12-12 15:07:22,0.361 °,179 °
2024-12-12 15:07:45,0.359 °,179 °
2024-12-12 15:08:05,0.358 °,179 °
2024-12-12 15:08:25,0.357 °,179 °
2024-12-12 15:08:47,0.356 °,179 °
2024-12-12 15:09:07,0.355 °,179 °
2024-12-12 15:09:28,0.354 °,179 °
2024-12-12 15:09:47,0.352 °,179 °
2024-12-12 15:10:07,0.351 °,179 °
2024-12-12 15:10:27,0.350 °,179 °
2024-12-12 15:10:51,0.349 °,179 °
2024-12-12 15:11:13,0.348 °,179 °
2024-12-12 15:11:33,0.346 °,179 °
2024-12-12 15:11:56,0.345 °,179 °
2024-12-12 15:12:15,0.344 °,179 °
2024-12-12 15:12:37,0.343 °,179 °
2024-12-12 15:12:58,0.342 °,179 °
2024-12-12 15:13:21,0.340 °,179 °
2024-12-12 15:13:41,0.339 °,179 °
2024-12-12 15:14:03,0.338 °,179 °
2024-12-12 15:14:25,0.337 °,179 °
2024-12-12 15:14:45,0.336 °,179 °
2024-12-12 15:15:05,0.334 °,179 °
2024-12-12 15:15:25,0.333 °,179 °
2024-12-12 15:15:45,0.332 °,179 °
2024-12-12 15:16:05,0.331 °,179 °
2024-12-12 15:16:27,0.330 °,179 °
2024-12-12 15:16:47,0.329 °,179 °
2024-12-12 15:17:08,0.327 °,179 °
2024-12-12 15:17:28,0.326 °,179 °
2024-12-12 15:17:47,0.325 °,179 °
2024-12-12 15:18:07,0.324 °,179 °
2024-12-12 15:18:28,0.323 °,179 °
2024-12-12 15:18:51,0.321 °,179 °
2024-12-12 15:19:12,0.320 °,179 °
2024-12-12 15:19:33,0.319 °,179 °
2024-12-12 15:19:55,0.318 °,179 °
2024-12-12 15:20:16,0.317 °,179 °
2024-12-12 15:20:37,0.315 °,179 °
2024-12-12 15:20:58,0.314 °,179 °
2024-12-12 15:21:17,0.313 °,179 °
2024-12-12 15:21:41,0.312 °,179 °
2024-12-12 15:22:01,0.311 °,179 °
2024-12-12 15:22:22,0.309 °,179 °
2024-12-12 15:22:43,0.308 °,179 °
2024-12-12 15:23:02,0.307 °,179 °
2024-12-12 15:23:23,0.306 °,179 °
2024-12-12 15:23:45,0.305 °,179 °
2024-12-12 15:24:05,0.304 °,179 °
2024-12-12 15:24:25,0.303 °,179 °
2024-12-12 15:24:45,0.301 °,179 °
2024-12-12 15:25:05,0.300 °,179 °
2024-12-12 15:25:28,0.299 °,179 °
2024-12-12 15:25:47,0.298 °,179 °
2024-12-12 15:26:08,0.297 °,179 °
2024-12-12 15:26:28,0.296 °,180 °
2024-12-12 15:26:47,0.294 °,180 °
2024-12-12 15:27:08,0.293 °,180 °
2024-12-12 15:27:28,0.292 °,180 °
2024-12-12 15:27:51,0.291 °,180 °
2024-12-12 15:28:11,0.290 °,180 °
2024-12-12 15:28:31,0.289 °,180 °
2024-12-12 15:28:53,0.287 °,180 °
2024-12-12 15:29:12,0.286 °,180 °
2024-12-12 15:29:33,0.285 °,180 °
2024-12-12 15:29:53,0.284 °,180 °
2024-12-12 15:30:12,0.283 °,180 °
2024-12-12 15:30:35,0.281 °,180 °
2024-12-12 15:30:55,0.280 °,180 °
2024-12-12 15:31:15,0.279 °,180 °
2024-12-12 15:31:38,0.278 °,180 °
2024-12-12 15:31:58,0.277 °,180 °
2024-12-12 15:32:18,0.276 °,180 °
2024-12-12 15:32:41,0.274 °,180 °
2024-12-12 15:33:02,0.273 °,180 °
2024-12-12 15:33:23,0.272 °,180 °
2024-12-12 15:33:42,0.271 °,180 °
2024-12-12 15:34:02,0.270 °,180 °
2024-12-12 15:34:23,0.269 °,180 °
2024-12-12 15:34:42,0.267 °,180 °
2024-12-12 15:35:05,0.266 °,180 °
2024-12-12 15:35:27,0.265 °,180 °
2024-12-12 15:35:48,0.264 °,180 °
2024-12-12 15:36:08,0.263 °,180 °
2024-12-12 15:36:27,0.261 °,180 °
2024-12-12 15:36:51,0.260 °,180 °
2024-12-12 15:37:13,0.259 °,180 °
2024-12-12 15:37:33,0.258 °,180 °
2024-12-12 15:37:53,0.257 °,180 °
2024-12-12 15:38:13,0.256 °,180 °
2024-12-12 15:38:33,0.254 °,180 °
2024-12-12 15:38:53,0.253 °,180 °
2024-12-12 15:39:17,0.252 °,180 °
2024-12-12 15:39:37,0.251 °,180 °
2024-12-12 15:39:58,0.249 °,180 °
2024-12-12 15:40:18,0.248 °,180 °
2024-12-12 15:40:40,0.247 °,180 °
2024-12-12 15:41:00,0.246 °,180 °
2024-12-12 15:41:20,0.245 °,180 °
2024-12-12 15:41:40,0.244 °,180 °
2024-12-12 15:42:02,0.243 °,180 °
2024-12-12 15:42:21,0.241 °,180 °
2024-12-12 15:42:42,0.240 °,180 °
2024-12-12 15:43:02,0.239 °,180 °
2024-12-12 15:43:23,0.238 °,180 °
2024-12-12 15:43:42,0.237 °,180 °
2024-12-12 15:44:03,0.236 °,180 °
2024-12-12 15:44:22,0.234 °,180 °
2024-12-12 15:44:45,0.233 °,180 °
2024-12-12 15:45:05,0.232 °,180 °
2024-12-12 15:45:25,0.231 °,180 °
2024-12-12 15:45:45,0.230 °,180 °
2024-12-12 15:46:07,0.228 °,180 °
2024-12-12 15:46:27,0.227 °,180 °
2024-12-12 15:46:48,0.226 °,180 °
2024-12-12 15:47:07,0.225 °,180 °
2024-12-12 15:47:31,0.224 °,180 °
2024-12-12 15:47:51,0.223 °,180 °
2024-12-12 15:48:13,0.221 °,180 °
2024-12-12 15:48:33,0.220 °,180 °
2024-12-12 15:48:55,0.219 °,180 °
2024-12-12 15:49:15,0.218 °,180 °
2024-12-12 15:49:38,0.217 °,180 °
2024-12-12 15:49:58,0.215 °,180 °
2024-12-12 15:50:18,0.214 °,180 °
2024-12-12 15:50:37,0.213 °,180 °
2024-12-12 15:50:58,0.212 °,180 °
2024-12-12 15:51:21,0.211 °,180 °
2024-12-12 15:51:42,0.209 °,180 °
2024-12-12 15:52:03,0.208 °,180 °
2024-12-12 15:52:25,0.207 °,180 °
2024-12-12 15:52:48,0.206 °,180 °
2024-12-12 15:53:11,0.205 °,180 °
2024-12-12 15:53:33,0.203 °,180 °
2024-12-12 15:53:53,0.202 °,180 °
2024-12-12 15:54:12,0.201 °,180 °
2024-12-12 15:54:33,0.200 °,180 °
2024-12-12 15:54:53,0.199 °,180 °
2024-12-12 15:55:12,0.198 °,180 °
2024-12-12 15:55:32,0.196 °,180 °
2024-12-12 15:55:55,0.195 °,180 °
2024-12-12 15:56:15,0.194 °,180 °
2024-12-12 15:56:37,0.193 °,180 °
2024-12-12 15:56:58,0.191 °,180 °
2024-12-12 15:57:18,0.190 °,180 °
2024-12-12 15:57:37,0.189 °,180 °
2024-12-12 15:57:58,0.188 °,180 °
2024-12-12 15:58:17,0.187 °,180 °
2024-12-12 15:58:38,0.186 °,180 °
2024-12-12 15:58:58,0.185 °,180 °
2024-12-12 15:59:21,0.184 °,180 °
2024-12-12 15:59:43,0.182 °,180 °
2024-12-12 16:00:02,0.181 °,180 °
2024-12-12 16:00:23,0.180 °,180 °
2024-12-12 16:00:43,0.179 °,180 °
2024-12-12 16:01:03,0.178 °,180 °
2024-12-12 16:01:25,0.176 °,180 °
2024-12-12 16:01:45,0.175 °,180 °
2024-12-12 16:02:05,0.174 °,180 °
2024-12-12 16:02:28,0.173 °,180 °
2024-12-12 16:02:48,0.172 °,180 °
2024-12-12 16:03:07,0.170 °,180 °
2024-12-12 16:03:28,0.169 °,180 °
2024-12-12 16:03:51,0.168 °,180 °
2024-12-12 16:04:11,0.167 °,180 °
2024-12-12 16:04:32,0.166 °,180 °
2024-12-12 16:04:51,0.165 °,180 °
2024-12-12 16:05:13,0.163 °,180 °
2024-12-12 16:05:32,0.162 °,180 °
2024-12-12 16:05:55,0.161 °,180 °
2024-12-12 16:06:15,0.160 °,180 °
2024-12-12 16:06:35,0.159 °,180 °
2024-12-12 16:06:55,0.158 °,180 °
2024-12-12 16:07:15,0.156 °,180 °
2024-12-12 16:07:38,0.155 °,180 °
2024-12-12 16:07:58,0.154 °,180 °
2024-12-12 16:08:18,0.153 °,180 °
2024-12-12 16:08:38,0.152 °,180 °
2024-12-12 16:08:58,0.151 °,180 °
2024-12-12 16:09:18,0.149 °,180 °
2024-12-12 16:09:38,0.148 °,180 °
2024-12-12 16:10:02,0.147 °,180 °
2024-12-12 16:10:21,0.146 °,180 °
2024-12-12 16:10:43,0.145 °,180 °
2024-12-12 16:11:02,0.144 °,180 °
2024-12-12 16:11:25,0.142 °,180 °
2024-12-12 16:11:48,0.141 °,180 °
2024-12-12 16:12:07,0.140 °,180 °
2024-12-12 16:12:27,0.139 °,180 °
2024-12-12 16:12:53,0.137 °,180 °
2024-12-12 16:13:13,0.136 °,180 °
2024-12-12 16:13:35,0.135 °,180 °
2024-12-12 16:13:55,0.134 °,180 °
2024-12-12 16:14:17,0.132 °,180 °
2024-12-12 16:14:38,0.131 °,180 °
2024-12-12 16:14:57,0.130 °,180 °
2024-12-12 16:15:18,0.129 °,180 °
2024-12-12 16:15:38,0.128 °,180 °
2024-12-12 16:16:02,0.127 °,180 °
2024-12-12 16:16:21,0.126 °,180 °
2024-12-12 16:16:42,0.124 °,180 °
2024-12-12 16:17:03,0.123 °,180 °
2024-12-12 16:17:23,0.122 °,180 °
2024-12-12 16:17:43,0.121 °,180 °
2024-12-12 16:18:05,0.119 °,180 °
2024-12-12 16:18:25,0.118 °,180 °
2024-12-12 16:18:45,0.117 °,180 °
2024-12-12 16:19:05,0.116 °,180 °
2024-12-12 16:19:27,0.115 °,180 °
2024-12-12 16:19:48,0.114 °,180 °
2024-12-12 16:20:08,0.112 °,180 °
2024-12-12 16:20:28,0.111 °,180 °
2024-12-12 16:20:51,0.110 °,180 °
2024-12-12 16:21:11,0.109 °,180 °
2024-12-12 16:21:33,0.108 °,180 °
2024-12-12 16:21:53,0.107 °,180 °
2024-12-12 16:22:13,0.105 °,180 °
2024-12-12 16:22:35,0.104 °,180 °
2024-12-12 16:22:58,0.103 °,180 °
2024-12-12 16:23:18,0.102 °,180 °
2024-12-12 16:23:38,0.101 °,180 °
2024-12-12 16:23:58,0.0994 °,180 °
2024-12-12 16:24:18,0.0983 °,180 °
2024-12-12 16:24:41,0.0970 °,180 °
2024-12-12 16:25:02,0.0958 °,180 °
2024-12-12 16:25:23,0.0947 °,-180 °
2024-12-12 16:25:42,0.0935 °,-180 °
2024-12-12 16:26:02,0.0923 °,-180 °
2024-12-12 16:26:23,0.0912 °,-180 °
2024-12-12 16:26:43,0.0900 °,-180 °
2024-12-12 16:27:03,0.0890 °,-180 °
2024-12-12 16:27:25,0.0877 °,-180 °
2024-12-12 16:27:45,0.0865 °,-180 °
2024-12-12 16:28:05,0.0854 °,-180 °
2024-12-12 16:28:27,0.0841 °,-180 °
2024-12-12 16:28:48,0.0829 °,-180 °
2024-12-12 16:29:11,0.0818 °,-180 °
2024-12-12 16:29:28,0.0807 °,-180 °
2024-12-12 16:29:52,0.0793 °,-180 °
2024-12-12 16:30:13,0.0781 °,-180 °
2024-12-12 16:30:33,0.0770 °,-180 °
2024-12-12 16:30:52,0.0758 °,-180 °
2024-12-12 16:31:15,0.0747 °,-180 °
2024-12-12 16:31:35,0.0735 °,-180 °
2024-12-12 16:31:58,0.0722 °,-180 °
2024-12-12 16:32:18,0.0710 °,-180 °
2024-12-12 16:32:38,0.0699 °,-180 °
2024-12-12 16:32:58,0.0687 °,-180 °
2024-12-12 16:33:21,0.0676 °,-180 °
2024-12-12 16:33:42,0.0663 °,-180 °
2024-12-12 16:34:03,0.0651 °,-180 °
2024-12-12 16:34:23,0.0639 °,-180 °
2024-12-12 16:34:45,0.0626 °,-180 °
2024-12-12 16:35:05,0.0615 °,-180 °
2024-12-12 16:35:28,0.0603 °,-180 °
2024-12-12 16:35:48,0.0592 °,-180 °
2024-12-12 16:36:08,0.0580 °,-180 °
2024-12-12 16:36:28,0.0568 °,-180 °
2024-12-12 16:36:51,0.0555 °,-180 °
2024-12-12 16:37:12,0.0542 °,-180 °
2024-12-12 16:37:37,0.0529 °,-180 °
2024-12-12 16:37:58,0.0518 °,-180 °
2024-12-12 16:38:17,0.0506 °,-180 °
2024-12-12 16:38:37,0.0494 °,-180 °
2024-12-12 16:38:58,0.0483 °,-180 °
2024-12-12 16:39:22,0.0468 °,-180 °
2024-12-12 16:39:43,0.0458 °,-180 °
2024-12-12 16:40:05,0.0445 °,-180 °
2024-12-12 16:40:25,0.0434 °,-180 °
2024-12-12 16:40:45,0.0422 °,-180 °
2024-12-12 16:41:07,0.0409 °,-180 °
2024-12-12 16:41:25,0.0399 °,-180 °
2024-12-12 16:41:48,0.0387 °,-180 °
2024-12-12 16:42:09,0.0376 °,-180 °
2024-12-12 16:42:29,0.0364 °,-180 °
2024-12-12 16:42:49,0.0352 °,-180 °
2024-12-12 16:43:09,0.0341 °,-180 °
2024-12-12 16:43:29,0.0329 °,-180 °
2024-12-12 16:43:51,0.0316 °,-180 °
2024-12-12 16:44:11,0.0306 °,-180 °
2024-12-12 16:44:32,0.0294 °,-180 °
2024-12-12 16:44:51,0.0283 °,-180 °
2024-12-12 16:45:13,0.0270 °,-180 °
2024-12-12 16:45:33,0.0258 °,-180 °
2024-12-12 16:45:53,0.0247 °,-180 °
2024-12-12 16:46:12,0.0236 °,-180 °
2024-12-12 16:46:35,0.0223 °,-180 °
2024-12-12 16:46:55,0.0212 °,-180 °
2024-12-12 16:47:15,0.0200 °,-180 °
2024-12-12 16:47:37,0.0187 °,-180 °
2024-12-12 16:47:58,0.0176 °,-180 °
2024-12-12 16:48:18,0.0165 °,-180 °
2024-12-12 16:48:41,0.0152 °,-180 °
2024-12-12 16:48:58,0.0142 °,-180 °
2024-12-12 16:49:21,0.0129 °,-180 °
2024-12-12 16:49:42,0.0116 °,-180 °
2024-12-12 16:50:02,0.0105 °,-180 °
2024-12-12 16:50:25,0.00929 °,-180 °
2024-12-12 16:50:45,0.00813 °,-180 °
2024-12-12 16:51:05,0.00697 °,-180 °
2024-12-12 16:51:25,0.00581 °,-180 °
2024-12-12 16:51:47,0.00451 °,-180 °
2024-12-12 16:52:08,0.00335 °,-180 °
2024-12-12 16:52:28,0.00233 °,-180 °
2024-12-12 16:52:48,0.00118 °,-180 °
2024-12-12 16:53:12,-0.000274 °,-180 °
2024-12-12 16:53:33,-0.00143 °,-180 °
2024-12-12 16:53:53,-0.00259 °,-180 °
2024-12-12 16:54:15,-0.00390 °,-180 °
2024-12-12 16:54:35,-0.00491 °,-180 °
2024-12-12 16:54:58,-0.00622 °,-180 °
2024-12-12 16:55:18,-0.00738 °,-180 °
2024-12-12 16:55:23,-0.00766 °,-180 °
2024-12-12 16:56:21,-0.0110 °,-180 °
2024-12-12 16:56:41,-0.0120 °,-180 °
2024-12-12 16:57:03,-0.0133 °,-180 °
2024-12-12 16:57:23,-0.0145 °,-180 °
2024-12-12 16:57:45,-0.0158 °,-180 °
2024-12-12 16:58:05,-0.0169 °,-180 °
2024-12-12 16:58:28,-0.0182 °,-180 °
2024-12-12 16:58:51,-0.0194 °,-180 °
2024-12-12 16:59:13,-0.0207 °,-180 °
2024-12-12 16:59:33,-0.0219 °,-180 °
2024-12-12 16:59:55,-0.0232 °,-180 °
2024-12-12 17:00:15,-0.0243 °,-180 °
2024-12-12 17:00:35,-0.0255 °,-180 °
2024-12-12 17:00:55,-0.0265 °,-180 °
2024-12-12 17:01:17,-0.0278 °,-180 °
2024-12-12 17:01:38,-0.0290 °,-180 °
2024-12-12 17:01:57,-0.0301 °,-180 °
2024-12-12 17:02:17,-0.0313 °,-180 °
2024-12-12 17:02:41,-0.0326 °,-180 °
2024-12-12 17:03:03,-0.0338 °,-180 °
2024-12-12 17:03:23,-0.0349 °,-180 °
2024-12-12 17:03:45,-0.0362 °,-180 °
2024-12-12 17:04:05,-0.0374 °,-180 °
2024-12-12 17:04:25,-0.0385 °,-180 °
2024-12-12 17:04:45,-0.0397 °,-180 °
2024-12-12 17:05:08,-0.0410 °,-180 °
2024-12-12 17:05:28,-0.0420 °,-180 °
2024-12-12 17:05:48,-0.0432 °,-180 °
2024-12-12 17:06:08,-0.0443 °,-180 °
2024-12-12 17:06:32,-0.0456 °,-180 °
2024-12-12 17:06:51,-0.0468 °,-180 °
2024-12-12 17:07:13,-0.0481 °,-180 °
2024-12-12 17:07:33,-0.0491 °,-180 °
2024-12-12 17:07:55,-0.0504 °,-180 °
2024-12-12 17:08:15,-0.0516 °,-180 °
2024-12-12 17:08:35,-0.0527 °,-180 °
2024-12-12 17:08:55,-0.0539 °,-180 °
2024-12-12 17:09:18,-0.0552 °,-180 °
2024-12-12 17:09:38,-0.0562 °,-180 °
2024-12-12 17:09:57,-0.0574 °,-180 °
2024-12-12 17:10:18,-0.0585 °,-180 °
2024-12-12 17:10:43,-0.0600 °,-180 °
2024-12-12 17:11:05,-0.0613 °,-180 °
2024-12-12 17:11:25,-0.0625 °,-180 °
2024-12-12 17:11:45,-0.0635 °,-180 °
2024-12-12 17:12:05,-0.0646 °,-180 °
2024-12-12 17:12:27,-0.0659 °,-180 °
2024-12-12 17:12:48,-0.0671 °,-180 °
2024-12-12 17:13:08,-0.0683 °,-180 °
2024-12-12 17:13:37,-0.0700 °,-180 °
2024-12-12 17:13:58,-0.0710 °,-180 °
2024-12-12 17:14:18,-0.0722 °,-180 °
2024-12-12 17:14:37,-0.0733 °,-180 °
2024-12-12 17:14:57,-0.0745 °,-180 °
2024-12-12 17:15:23,-0.0759 °,-180 °
2024-12-12 17:15:43,-0.0771 °,-180 °
2024-12-12 17:16:03,-0.0781 °,-180 °
2024-12-12 17:16:25,-0.0794 °,-180 °
2024-12-12 17:16:45,-0.0806 °,-180 °
2024-12-12 17:17:05,-0.0817 °,-180 °
2024-12-12 17:17:28,-0.0830 °,-180 °
2024-12-12 17:17:48,-0.0842 °,-180 °
2024-12-12 17:18:08,-0.0852 °,-180 °
2024-12-12 17:18:33,-0.0867 °,-180 °
2024-12-12 17:18:53,-0.0878 °,-180 °
2024-12-12 17:19:13,-0.0890 °,-180 °
2024-12-12 17:19:34,-0.0901 °,-180 °
2024-12-12 17:19:55,-0.0914 °,-180 °
2024-12-12 17:20:15,-0.0925 °,-180 °
2024-12-12 17:20:35,-0.0936 °,-180 °
2024-12-12 17:20:55,-0.0948 °,-180 °
2024-12-12 17:21:17,-0.0961 °,-180 °
2024-12-12 17:21:38,-0.0972 °,-180 °
2024-12-12 17:21:58,-0.0984 °,-180 °
2024-12-12 17:22:18,-0.0994 °,-180 °
2024-12-12 17:22:37,-0.101 °,-180 °
2024-12-12 17:22:58,-0.102 °,-180 °
2024-12-12 17:23:18,-0.103 °,-180 °
2024-12-12 17:23:43,-0.104 °,-180 °
2024-12-12 17:24:03,-0.106 °,-179 °
2024-12-12 17:24:25,-0.107 °,-179 °
2024-12-12 17:24:45,-0.108 °,-179 °
2024-12-12 17:25:07,-0.109 °,-179 °
2024-12-12 17:25:28,-0.110 °,-179 °
2024-12-12 17:25:48,-0.111 °,-179 °
2024-12-12 17:26:07,-0.113 °,-179 °
2024-12-12 17:26:28,-0.114 °,-179 °
2024-12-12 17:26:51,-0.115 °,-179 °
2024-12-12 17:27:13,-0.116 °,-179 °
2024-12-12 17:27:38,-0.118 °,-179 °
2024-12-12 17:27:58,-0.119 °,-179 °
2024-12-12 17:28:23,-0.120 °,-179 °
2024-12-12 17:28:47,-0.122 °,-179 °
2024-12-12 17:29:08,-0.123 °,-179 °
2024-12-12 17:29:32,-0.124 °,-179 °
2024-12-12 17:29:51,-0.125 °,-179 °
2024-12-12 17:30:13,-0.127 °,-179 °
2024-12-12 17:30:35,-0.128 °,-179 °
2024-12-12 17:30:55,-0.129 °,-179 °
2024-12-12 17:31:16,-0.130 °,-179 °
2024-12-12 17:31:36,-0.131 °,-179 °
2024-12-12 17:31:58,-0.132 °,-179 °
2024-12-12 17:32:18,-0.134 °,-179 °
2024-12-12 17:32:37,-0.135 °,-179 °
2024-12-12 17:32:58,-0.136 °,-179 °
2024-12-12 17:33:18,-0.137 °,-179 °
2024-12-12 17:33:38,-0.138 °,-179 °
2024-12-12 17:33:58,-0.139 °,-179 °
2024-12-12 17:34:28,-0.141 °,-179 °
2024-12-12 17:34:48,-0.142 °,-179 °
2024-12-12 17:35:08,-0.143 °,-179 °
2024-12-12 17:35:28,-0.144 °,-179 °
2024-12-12 17:35:48,-0.146 °,-179 °
2024-12-12 17:36:08,-0.147 °,-179 °
2024-12-12 17:36:32,-0.148 °,-179 °
2024-12-12 17:36:51,-0.149 °,-179 °
2024-12-12 17:37:12,-0.150 °,-179 °
2024-12-12 17:37:34,-0.151 °,-179 °
2024-12-12 17:37:53,-0.153 °,-179 °
2024-12-12 17:38:13,-0.154 °,-179 °
2024-12-12 17:38:35,-0.155 °,-179 °
2024-12-12 17:38:58,-0.156 °,-179 °
2024-12-12 17:39:18,-0.157 °,-179 °
2024-12-12 17:39:38,-0.159 °,-179 °
2024-12-12 17:39:57,-0.160 °,-179 °
2024-12-12 17:40:18,-0.161 °,-179 °
2024-12-12 17:40:38,-0.162 °,-179 °
2024-12-12 17:40:58,-0.163 °,-179 °
2024-12-12 17:41:21,-0.164 °,-179 °
2024-12-12 17:41:43,-0.166 °,-179 °
2024-12-12 17:42:03,-0.167 °,-179 °
2024-12-12 17:42:25,-0.168 °,-179 °
2024-12-12 17:42:45,-0.169 °,-179 °
2024-12-12 17:43:05,-0.170 °,-179 °
2024-12-12 17:43:25,-0.171 °,-179 °
2024-12-12 17:43:45,-0.173 °,-179 °
2024-12-12 17:44:05,-0.174 °,-179 °
2024-12-12 17:44:25,-0.175 °,-179 °
2024-12-12 17:44:45,-0.176 °,-179 °
2024-12-12 17:45:08,-0.177 °,-179 °
2024-12-12 17:45:28,-0.179 °,-179 °
2024-12-12 17:45:48,-0.180 °,-179 °
2024-12-12 17:46:08,-0.181 °,-179 °
2024-12-12 17:46:27,-0.182 °,-179 °
2024-12-12 17:46:48,-0.183 °,-179 °
2024-12-12 17:47:11,-0.184 °,-179 °
2024-12-12 17:47:32,-0.186 °,-179 °
2024-12-12 17:47:51,-0.187 °,-179 °
2024-12-12 17:48:11,-0.188 °,-179 °
2024-12-12 17:48:33,-0.189 °,-179 °
2024-12-12 17:48:52,-0.190 °,-179 °
2024-12-12 17:49:12,-0.191 °,-179 °
2024-12-12 17:49:33,-0.192 °,-179 °
2024-12-12 17:49:52,-0.193 °,-179 °
2024-12-12 17:50:15,-0.195 °,-179 °
2024-12-12 17:50:35,-0.196 °,-179 °
2024-12-12 17:50:55,-0.197 °,-179 °
2024-12-12 17:51:15,-0.198 °,-179 °
2024-12-12 17:51:35,-0.199 °,-179 °
2024-12-12 17:51:55,-0.200 °,-179 °
2024-12-12 17:52:18,-0.202 °,-179 °
